# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 81 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_3_i_4
semilla=50447
N=81
C=3
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=8
minimo_O2=8
minimo_O3=8

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;3;3
2;O1;F;3;3;3
3;O1;M;2;1;1
4;O1;M;2;2;3
5;O1;M;3;2;2
6;O1;M;1;1;2
7;O1;F;3;2;2
8;O1;M;3;2;3
9;O1;F;2;3;1
10;O1;M;1;2;2
11;O1;F;2;2;3
12;O1;F;3;3;3
13;O1;F;1;1;3
14;O1;M;2;2;2
15;O1;F;2;2;2
16;O1;F;2;3;3
17;O1;F;3;2;3
18;O1;M;1;2;2
19;O1;F;1;2;1
20;O1;F;2;3;1
21;O1;M;2;3;3
22;O1;M;3;3;2
23;O1;M;2;1;2
24;O1;M;1;2;3
25;O1;F;3;1;3
26;O1;M;1;1;1
27;O1;F;1;2;2
28;O2;M;2;3;1
29;O2;F;1;1;1
30;O2;F;3;3;2
31;O2;M;1;3;1
32;O2;M;2;1;1
33;O2;F;1;1;1
34;O2;M;3;2;3
35;O2;F;2;2;1
36;O2;F;1;3;1
37;O2;F;2;3;1
38;O2;F;3;2;3
39;O2;M;3;1;1
40;O2;M;2;1;2
41;O2;M;3;3;1
42;O2;F;1;2;1
43;O2;M;1;2;2
44;O2;M;2;3;2
45;O2;M;1;3;2
46;O2;M;1;3;2
47;O2;F;2;1;2
48;O2;M;2;2;3
49;O2;F;1;3;1
50;O2;M;1;3;3
51;O2;F;2;1;1
52;O2;F;3;2;3
53;O2;M;2;3;3
54;O2;F;1;2;2
55;O3;F;1;1;2
56;O3;M;2;2;1
57;O3;F;3;1;3
58;O3;F;2;2;2
59;O3;M;3;3;3
60;O3;F;3;2;2
61;O3;M;3;3;2
62;O3;M;2;3;1
63;O3;M;3;2;3
64;O3;F;2;2;3
65;O3;F;2;2;3
66;O3;M;3;2;2
67;O3;F;3;2;1
68;O3;F;3;1;2
69;O3;F;3;1;1
70;O3;F;2;3;3
71;O3;M;2;2;3
72;O3;M;1;3;3
73;O3;M;3;3;1
74;O3;F;1;2;3
75;O3;F;3;2;1
76;O3;M;2;3;2
77;O3;M;1;3;3
78;O3;F;1;1;2
79;O3;M;2;2;1
80;O3;M;2;3;2
81;O3;M;1;2;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;31;15;45;79;73
2;13;36;77;70;30
3;24;65;18;15;4
4;74;47;44;64;9
