# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_2_i_2
semilla=50359
N=72
C=2
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=17
minimo_O2=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;2;2
2;O1;F;2;3;1
3;O1;F;2;2;2
4;O1;M;1;3;1
5;O1;F;1;3;1
6;O1;F;2;2;1
7;O1;F;1;1;2
8;O1;F;1;2;3
9;O1;F;1;3;2
10;O1;F;3;3;2
11;O1;M;3;3;3
12;O1;M;3;2;3
13;O1;M;1;2;3
14;O1;M;2;3;2
15;O1;M;1;3;2
16;O1;F;1;2;1
17;O1;M;1;3;1
18;O1;M;2;3;3
19;O1;F;3;2;3
20;O1;M;1;2;2
21;O1;M;3;3;3
22;O1;F;3;2;2
23;O1;M;2;3;2
24;O1;F;1;1;2
25;O1;M;3;2;3
26;O1;F;2;3;3
27;O1;M;3;1;1
28;O1;F;3;1;3
29;O1;F;3;3;2
30;O1;F;2;1;2
31;O1;M;2;1;3
32;O1;M;2;3;1
33;O1;M;1;3;3
34;O1;F;2;1;2
35;O1;F;3;3;3
36;O1;M;2;3;1
37;O2;F;3;3;2
38;O2;M;2;2;2
39;O2;F;1;2;2
40;O2;F;2;3;2
41;O2;M;3;3;2
42;O2;F;3;3;1
43;O2;M;1;1;1
44;O2;F;2;1;1
45;O2;F;1;1;1
46;O2;F;3;1;2
47;O2;F;2;2;1
48;O2;F;2;2;2
49;O2;M;3;2;1
50;O2;F;3;2;2
51;O2;F;1;1;2
52;O2;M;2;2;2
53;O2;M;2;3;1
54;O2;F;1;1;2
55;O2;M;3;2;3
56;O2;F;1;2;2
57;O2;M;1;3;2
58;O2;M;1;3;1
59;O2;M;1;2;3
60;O2;F;3;3;1
61;O2;F;2;2;2
62;O2;F;3;3;2
63;O2;M;3;1;3
64;O2;M;3;1;1
65;O2;M;3;3;1
66;O2;F;2;3;3
67;O2;M;1;2;1
68;O2;M;1;2;2
69;O2;M;2;3;2
70;O2;F;2;2;1
71;O2;M;3;2;3
72;O2;M;2;3;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;63;48;7;24;53
2;15;6;58;65;56
3;22;72;68;61;17
4;13;43;52;41;28
5;30;3;49;66;45
6;48;71;37;29;62
7;40;59;8;21;36
8;18;39;3;36;64
9;34;12;26;59;48
10;35;41;66;12;40
11;16;1;49;54;20
12;19;57;63;49;28
13;51;50;68;2;30
14;42;48;12;72;41
15;42;44;52;19;57
16;5;25;37;36;50
17;69;66;11;38;10
18;32;29;54;53;28
19;41;6;47;66;12
20;1;19;43;12;34
21;31;18;4;58;42
22;5;35;69;18;43
23;40;26;16;61;15
24;21;39;18;17;41
25;60;10;34;12;38
26;71;36;11;18;7
27;8;62;53;66;31
28;72;7;52;15;32
29;34;10;23;52;53
30;36;72;20;21;42
31;19;68;30;61;28
32;14;69;68;54;5
33;34;48;58;36;7
34;60;18;48;59;15
35;14;32;70;27;28
36;41;22;25;30;6
37;32;28;31;57;2
38;23;28;65;1;63
39;46;38;64;24;31
40;28;33;43;59;61
41;32;65;44;43;11
42;68;61;29;70;34
43;13;58;67;54;56
44;30;8;47;23;41
45;72;29;41;46;14
46;62;39;36;42;9
47;70;13;14;29;63
48;20;19;56;55;31
49;27;45;68;70;33
50;2;18;35;32;54
51;25;7;49;13;61
52;33;25;61;21;36
53;29;62;46;20;71
54;9;23;10;62;30
55;11;19;64;71;12
56;35;54;53;50;59
57;8;25;21;6;41
58;71;43;69;40;63
59;6;26;18;34;54
60;18;11;43;41;29
61;15;6;42;43;29
62;16;27;42;45;68
63;5;55;70;65;59
64;48;62;25;56;19
65;26;15;33;52;56
66;57;53;50;24;13
67;7;10;9;35;42
68;48;56;35;46;44
69;10;60;8;48;15
70;47;50;60;58;35
71;31;65;22;63;28
72;10;48;31;40;51

[SEPARACIONES]
estudiante_i;estudiante_j
1;57
6;15
6;22
7;60
8;52
10;58
13;27
13;53
16;32
18;70
22;23
23;43
26;28
34;41
37;67
39;71
48;59
49;51

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
