# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_2_i_7
semilla=50367
N=54
C=2
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=12
minimo_O2=12

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;3;1
2;O1;F;2;1;1
3;O1;M;2;1;3
4;O1;F;2;3;3
5;O1;M;3;3;2
6;O1;M;2;1;1
7;O1;F;2;3;3
8;O1;F;1;1;3
9;O1;M;1;2;2
10;O1;M;2;1;1
11;O1;F;2;1;1
12;O1;M;2;2;3
13;O1;F;3;3;3
14;O1;F;1;1;3
15;O1;M;2;1;3
16;O1;M;3;2;3
17;O1;F;1;2;1
18;O1;M;1;2;2
19;O1;F;1;1;1
20;O1;M;3;2;2
21;O1;M;3;1;3
22;O1;M;3;1;1
23;O1;M;3;2;3
24;O1;M;1;3;3
25;O1;F;2;1;1
26;O1;F;2;2;1
27;O1;F;3;1;3
28;O2;M;3;3;1
29;O2;M;1;1;3
30;O2;F;3;2;2
31;O2;F;2;3;1
32;O2;F;1;2;3
33;O2;F;1;1;1
34;O2;F;2;3;1
35;O2;M;3;1;1
36;O2;M;2;3;1
37;O2;F;3;3;2
38;O2;M;1;1;3
39;O2;F;1;1;3
40;O2;M;3;2;2
41;O2;M;2;2;2
42;O2;M;1;3;2
43;O2;F;2;1;2
44;O2;M;1;3;1
45;O2;M;2;1;1
46;O2;F;3;2;3
47;O2;F;2;2;3
48;O2;M;2;3;3
49;O2;F;3;3;3
50;O2;F;3;2;3
51;O2;M;3;1;2
52;O2;M;2;1;1
53;O2;F;2;3;3
54;O2;M;3;1;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;9;4;8;14;20
2;38;33;40;10;1
3;26;21;38;12;31
4;32;54;42;6;41
5;14;24;35;33;1
6;33;1;16;27;31
7;13;3;4;36;20
8;32;33;34;31;13
9;36;47;11;23;24
10;33;48;19;13;22
11;4;45;20;34;43
12;22;6;3;1;39
13;7;3;34;53;23
14;9;38;54;33;39
15;5;22;38;10;23
16;45;17;6;12;9
17;53;54;21;37;24
18;26;51;53;34;50
19;28;43;7;4;22
20;53;18;1;22;31
21;8;49;41;48;20
22;53;12;41;32;35
23;11;51;25;29;48
24;33;16;9;15;40
25;33;52;24;34;15
26;12;50;22;48;33
27;25;35;33;2;13
28;25;35;51;21;8
29;14;47;23;1;21
30;20;46;44;14;12
31;7;38;4;33;52
32;19;33;53;7;3
33;54;2;6;20;3
34;13;54;3;16;12
35;42;21;12;3;16
36;47;41;17;1;35
37;4;9;41;6;53
38;25;51;27;31;36
39;16;9;25;53;41
40;10;34;45;32;16
41;22;48;8;32;6
42;24;22;45;15;44
43;5;17;6;7;16
44;34;3;26;2;29
45;18;53;30;23;51
46;28;54;17;29;44
47;43;48;3;25;10
48;54;14;30;45;44
49;8;17;10;44;52
50;45;18;48;35;32
51;34;14;41;22;48
52;8;15;50;26;12
53;9;10;46;19;6
54;1;29;31;30;42

[SEPARACIONES]
estudiante_i;estudiante_j
3;12
3;38
5;26
5;30
11;28
18;24
18;25
18;27
23;50
28;54
29;31
38;46
38;49
42;47

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
