# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_4_i_5
semilla=50528
N=72
C=4
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=3
minimo_O2=3
minimo_O3=3
minimo_O4=3

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;1;3
2;O1;F;1;1;2
3;O1;F;2;3;3
4;O1;F;2;1;1
5;O1;M;2;2;1
6;O1;M;3;1;3
7;O1;M;3;1;3
8;O1;F;2;2;3
9;O1;M;2;2;3
10;O1;F;1;2;2
11;O1;F;3;1;3
12;O1;F;2;2;1
13;O1;M;1;2;1
14;O1;M;2;3;1
15;O1;F;1;2;2
16;O1;F;1;1;1
17;O1;M;2;3;2
18;O1;M;2;2;2
19;O2;M;3;1;3
20;O2;F;3;2;3
21;O2;M;2;3;3
22;O2;M;1;3;3
23;O2;F;2;1;2
24;O2;F;2;2;1
25;O2;M;3;1;3
26;O2;F;2;3;2
27;O2;F;1;1;1
28;O2;M;2;3;3
29;O2;F;1;1;2
30;O2;M;2;2;1
31;O2;F;3;1;2
32;O2;F;1;2;1
33;O2;M;2;1;2
34;O2;F;1;2;1
35;O2;M;1;3;1
36;O2;M;1;3;1
37;O3;F;1;1;3
38;O3;M;2;3;1
39;O3;F;2;2;3
40;O3;M;3;1;1
41;O3;F;1;3;1
42;O3;M;2;2;3
43;O3;M;2;3;1
44;O3;M;2;2;3
45;O3;M;3;2;3
46;O3;F;1;2;1
47;O3;F;3;3;3
48;O3;F;3;3;1
49;O3;M;3;3;1
50;O3;F;1;2;3
51;O3;M;3;3;2
52;O3;F;1;1;3
53;O3;F;2;2;1
54;O3;M;2;2;2
55;O4;F;2;1;3
56;O4;M;2;2;2
57;O4;M;2;2;3
58;O4;M;3;2;2
59;O4;F;2;3;1
60;O4;F;3;1;1
61;O4;F;3;2;1
62;O4;M;3;1;3
63;O4;F;1;1;1
64;O4;F;2;3;1
65;O4;M;1;3;2
66;O4;F;3;2;3
67;O4;M;1;2;2
68;O4;M;1;1;1
69;O4;M;1;1;3
70;O4;F;3;3;3
71;O4;M;3;1;3
72;O4;F;3;1;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;54;37;13;18;72
2;39;38;12;44;10
3;31;45;50;34;53
4;17;52;18;47;20
5;15;70;10;20;34
6;60;19;2;48;49
7;13;47;71;63;15
8;4;49;21;61;69
9;25;71;12;37;45
10;20;7;46;28;62
11;1;7;54;26;12
12;30;36;58;23;37
13;68;61;65;64;56
14;3;9;11;48;1
15;38;20;43;52;7
16;6;69;25;65;27
17;34;35;4;70;53
18;12;32;7;4;70
19;30;15;38;46;60
20;18;32;24;72;27
21;11;33;48;52;28
22;50;51;38;67;10
23;22;58;50;59;25
24;32;68;58;39;10
25;49;16;52;23;63
26;45;29;16;18;20
27;34;39;15;51;26
28;63;69;5;66;53
29;13;36;71;23;58
30;32;15;42;3;56
31;10;65;70;6;22
32;71;62;64;37;70
33;21;61;42;72;28
34;5;61;35;38;47
35;31;49;46;18;14
36;24;58;48;21;53
37;58;66;44;2;65
38;65;22;5;59;53
39;18;52;1;44;2
40;72;61;37;34;63
41;6;32;11;2;53
42;10;57;13;68;18
43;17;8;23;47;3
44;33;47;46;11;5
45;30;14;52;24;39
46;12;48;71;44;67
47;59;63;72;14;65
48;43;62;44;21;27
49;16;56;19;41;68
50;69;13;4;59;49
51;31;55;71;1;61
52;51;37;23;6;5
53;27;3;59;48;43
54;26;10;36;24;20
55;54;28;12;16;56
56;28;14;32;70;57
57;72;48;43;4;10
58;51;26;40;52;8
59;71;44;49;36;65
60;14;49;27;40;30
61;67;15;32;18;36
62;65;2;71;64;34
63;36;2;26;39;68
64;10;68;60;13;59
65;13;9;46;44;27
66;71;8;30;72;60
67;65;21;8;57;60
68;70;21;11;38;33
69;13;51;29;70;23
70;50;59;43;15;8
71;56;48;45;36;24
72;9;14;8;40;21

[SEPARACIONES]
estudiante_i;estudiante_j
4;50
4;71
9;14
13;51
14;39
17;34
18;31
19;31
19;61
20;43
28;30
30;65
32;56
35;49
43;62
45;46
52;57
66;71

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
