# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 252 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_7_i_9
semilla=50913
N=252
C=7
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36
6;36
7;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=4
minimo_O2=4
minimo_O3=4
minimo_O4=4
minimo_O5=4
minimo_O6=4
minimo_O7=4

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;3;2
2;O1;M;2;2;3
3;O1;F;3;3;1
4;O1;M;2;3;1
5;O1;F;2;2;2
6;O1;F;2;1;2
7;O1;F;1;1;1
8;O1;M;3;3;2
9;O1;F;1;2;3
10;O1;F;2;1;1
11;O1;F;3;2;1
12;O1;M;2;1;2
13;O1;F;2;1;1
14;O1;M;2;3;3
15;O1;M;3;1;2
16;O1;F;1;3;1
17;O1;F;1;3;2
18;O1;F;1;2;2
19;O1;F;2;1;1
20;O1;M;1;3;2
21;O1;M;1;3;3
22;O1;F;2;1;1
23;O1;M;3;2;2
24;O1;M;1;2;2
25;O1;M;2;2;2
26;O1;F;2;2;3
27;O1;F;3;1;1
28;O1;M;2;2;1
29;O1;M;1;3;3
30;O1;F;2;3;1
31;O1;M;3;2;2
32;O1;F;3;2;3
33;O1;M;1;2;1
34;O1;M;3;3;1
35;O1;F;1;2;3
36;O1;M;3;2;1
37;O2;M;2;3;2
38;O2;F;3;2;3
39;O2;F;3;2;2
40;O2;M;1;2;1
41;O2;M;2;1;2
42;O2;F;2;3;3
43;O2;M;3;1;1
