# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_2_i_6
semilla=50387
N=72
C=2
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=17
minimo_O2=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;2;2
2;O1;M;3;1;1
3;O1;F;2;1;3
4;O1;M;1;2;2
5;O1;M;3;3;1
6;O1;M;2;1;1
7;O1;M;3;1;2
8;O1;M;3;3;1
9;O1;M;1;2;2
10;O1;F;1;3;1
11;O1;M;2;3;3
12;O1;M;1;1;2
13;O1;F;1;3;1
14;O1;F;2;1;3
15;O1;M;3;2;2
16;O1;F;2;3;1
17;O1;M;1;2;2
18;O1;F;3;1;2
19;O1;M;3;1;2
20;O1;M;1;3;1
21;O1;F;3;1;1
22;O1;F;3;1;2
23;O1;F;1;2;3
24;O1;M;2;3;3
25;O1;M;1;1;2
26;O1;F;1;1;3
27;O1;F;2;2;1
28;O1;F;2;1;2
29;O1;M;1;3;1
30;O1;M;3;3;3
31;O1;F;3;3;3
32;O1;F;1;2;1
33;O1;F;3;3;3
34;O1;F;3;3;1
35;O1;M;1;3;3
36;O1;F;2;3;1
37;O2;F;3;2;3
38;O2;F;2;3;3
39;O2;M;1;2;2
40;O2;F;1;1;2
41;O2;F;3;3;3
42;O2;M;2;2;3
43;O2;F;1;1;1
44;O2;M;2;3;3
45;O2;M;1;3;3
46;O2;F;2;3;2
47;O2;F;3;2;1
48;O2;F;2;2;1
49;O2;M;2;2;3
50;O2;M;2;3;3
51;O2;F;1;3;3
52;O2;M;3;1;1
53;O2;M;2;3;2
54;O2;F;1;3;2
55;O2;M;1;2;2
56;O2;M;1;1;1
57;O2;M;1;2;1
58;O2;F;3;1;1
59;O2;M;3;3;1
60;O2;M;3;2;1
61;O2;M;3;2;3
62;O2;F;1;1;3
63;O2;M;2;3;3
64;O2;M;3;1;3
65;O2;F;1;1;1
66;O2;M;3;2;2
67;O2;F;3;2;3
68;O2;M;2;1;3
69;O2;F;3;2;3
70;O2;F;1;3;2
71;O2;F;1;2;3
72;O2;F;3;1;2

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;39;34;4;21;67
2;60;40;71;27;28
3;55;43;38;64;22
4;15;17;67;12;1
5;43;44;29;40;26
6;67;21;52;9;32
7;29;72;24;18;12
8;52;31;48;60;13
9;7;43;65;30;15
10;44;58;41;66;48
11;44;24;27;54;34
12;35;11;44;67;72
13;9;49;57;28;21
14;55;48;8;59;69
15;10;14;6;71;72
16;47;2;36;54;48
17;40;12;25;5;51
18;22;42;29;38;5
19;62;43;30;3;72
20;57;33;11;5;1
21;7;16;38;70;18
22;39;66;12;62;60
23;15;43;7;54;65
24;65;20;13;38;55
25;22;48;54;53;66
26;19;27;23;16;51
27;69;61;11;1;56
28;25;34;22;72;49
29;30;1;34;51;42
30;24;34;35;68;9
31;14;68;5;41;39
32;53;17;41;1;67
33;19;6;35;65;44
34;1;38;33;68;21
35;14;39;65;30;71
36;53;3;45;64;42
37;2;66;61;71;29
38;68;39;57;28;62
39;4;59;32;15;67
40;45;42;34;3;71
41;1;51;31;53;21
42;40;41;21;19;43
43;58;25;45;5;3
44;34;35;14;59;41
45;24;23;37;29;28
46;3;33;14;16;43
47;65;30;67;50;41
48;42;49;3;12;15
49;32;47;30;15;63
50;25;7;35;10;53
51;23;36;26;55;57
52;26;10;18;22;45
53;69;68;35;21;54
54;38;47;12;51;39
55;54;66;13;56;6
56;11;20;44;28;34
57;29;45;61;19;30
58;5;57;59;69;70
59;65;62;70;47;36
60;40;45;12;22;49
61;23;10;33;52;7
62;50;23;25;48;14
63;45;43;53;27;72
64;70;59;26;49;16
65;40;41;4;68;13
66;37;14;72;33;59
67;16;10;9;46;51
68;15;25;16;55;37
69;2;6;17;64;11
70;17;30;59;50;26
71;2;50;70;39;12
72;55;14;59;27;70

[SEPARACIONES]
estudiante_i;estudiante_j
1;4
2;70
6;65
7;67
11;28
13;20
14;19
15;18
16;44
16;55
16;60
22;41
31;69
32;70
39;48
48;65
49;72
52;54

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
