# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 6 cursos nuevos
# Total = 162 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_6_i_5
semilla=50757
N=162
C=6
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27
5;27
6;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6
minimo_O1=3
minimo_O2=3
minimo_O3=3
minimo_O4=3
minimo_O5=3
minimo_O6=3

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;3;3
2;O1;F;1;3;3
3;O1;M;1;2;2
4;O1;M;1;3;1
5;O1;F;1;3;1
6;O1;M;2;2;3
7;O1;F;3;3;3
8;O1;F;1;3;1
9;O1;M;1;2;2
10;O1;M;1;2;2
11;O1;M;3;3;1
12;O1;M;1;2;3
13;O1;F;1;1;3
14;O1;F;3;3;1
15;O1;F;1;3;2
16;O1;F;3;1;1
17;O1;F;3;3;3
18;O1;F;1;1;3
19;O1;M;1;1;2
20;O1;M;2;2;1
21;O1;M;2;1;2
22;O1;F;3;3;2
23;O1;F;2;1;3
24;O1;M;3;1;3
25;O1;M;3;2;3
26;O1;M;2;1;1
27;O1;M;3;1;2
28;O2;F;2;2;2
29;O2;M;3;1;2
30;O2;M;3;3;2
31;O2;F;2;3;1
32;O2;F;2;2;1
33;O2;M;3;1;3
34;O2;F;1;3;2
35;O2;F;1;3;3
36;O2;F;3;3;1
37;O2;M;3;3;2
38;O2;M;1;3;3
39;O2;F;3;3;2
40;O2;M;2;2;1
41;O2;M;3;1;3
42;O2;M;1;3;1
43;O2;M;1;2;3
44;O2;F;3;1;2
45;O2;F;3;2;1
46;O2;M;3;3;3
47;O2;M;1;3;2
48;O2;F;2;3;2
49;O2;M;2;3;3
50;O2;M;3;3;3
51;O2;F;3;1;2
52;O2;F;3;3;2
53;O2;M;2;3;3
54;O2;F;3;2;3
55;O3;F;3;1;2
56;O3;F;1;1;2
57;O3;M;3;2;1
58;O3;F;3;1;2
59;O3;M;3;2;2
60;O3;M;2;3;1
61;O3;M;2;2;1
62;O3;M;1;2;1
63;O3;F;3;2;1
64;O3;F;1;2;2
65;O3;F;2;1;1
66;O3;F;1;3;3
67;O3;F;2;2;3
68;O3;M;2;2;2
69;O3;F;3;1;3
70;O3;M;1;1;1
71;O3;F;2;1;1
72;O3;F;2;2;3
73;O3;M;3;1;1
74;O3;M;1;1;3
75;O3;M;1;3;1
76;O3;M;2;1;3
77;O3;M;3;2;2
78;O3;M;1;3;3
79;O3;M;1;2;2
80;O3;F;2;3;2
81;O3;F;1;3;1
82;O4;M;1;2;2
83;O4;M;2;3;3
84;O4;F;2;3;2
85;O4;M;3;2;3
86;O4;F;1;1;1
87;O4;M;3;2;1
88;O4;M;3;1;1
89;O4;F;3;1;3
90;O4;F;1;2;1
91;O4;F;2;1;2
92;O4;M;3;2;1
93;O4;M;2;1;2
94;O4;F;1;1;3
95;O4;F;2;3;3
96;O4;M;3;1;2
97;O4;F;1;1;3
98;O4;F;3;2;3
99;O4;M;3;2;3
100;O4;F;1;2;1
101;O4;M;3;2;1
102;O4;M;1;3;3
103;O4;M;2;2;2
104;O4;F;3;2;2
105;O4;F;1;2;2
106;O4;M;2;2;3
107;O4;M;3;2;2
108;O4;F;1;3;3
109;O5;M;3;3;1
110;O5;F;3;3;1
111;O5;M;1;1;3
112;O5;M;2;3;2
113;O5;M;3;1;1
114;O5;M;2;3;3
115;O5;F;3;2;2
116;O5;M;2;2;2
117;O5;F;2;1;3
118;O5;M;2;3;2
119;O5;M;3;1;1
120;O5;F;2;2;3
121;O5;F;3;1;2
122;O5;F;2;1;2
123;O5;M;1;2;3
124;O5;M;1;2;3
125;O5;F;3;1;1
126;O5;M;2;3;2
127;O5;M;3;3;3
128;O5;F;1;2;3
129;O5;F;2;1;1
130;O5;F;3;3;1
131;O5;M;3;2;3
132;O5;F;2;1;2
133;O5;M;2;2;2
134;O5;F;1;3;2
135;O5;F;1;3;2
136;O6;F;3;3;2
137;O6;M;1;3;1
138;O6;F;2;3;1
139;O6;F;3;3;1
140;O6;M;1;2;3
141;O6;M;2;3;2
142;O6;F;3;2;3
143;O6;F;2;1;1
144;O6;F;3;1;1
145;O6;M;1;3;2
146;O6;F;2;3;1
147;O6;M;2;3;3
148;O6;F;1;2;1
149;O6;F;3;2;3
150;O6;F;3;3;2
151;O6;M;3;3;2
152;O6;M;1;1;1
153;O6;M;1;1;2
154;O6;M;1;2;1
155;O6;M;1;1;1
156;O6;F;3;2;1
157;O6;M;3;1;1
158;O6;M;2;2;3
159;O6;F;3;2;3
160;O6;F;1;1;3
161;O6;M;2;2;1
162;O6;M;1;3;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;137;22;152;8;18
2;31;5;122;86;62
3;51;22;135;88;49
4;19;151;48;68;8
5;41;50;154;28;31
6;114;100;47;116;106
7;47;99;45;16;67
8;47;139;103;159;53
9;65;61;22;149;33
10;129;72;112;141;113
11;116;142;73;6;38
12;83;70;89;129;153
13;142;135;42;121;24
14;18;131;15;2;96
15;93;162;157;28;27
16;97;141;162;151;129
17;157;32;95;79;108
18;78;160;143;16;25
19;111;45;69;158;60
20;132;107;89;159;28
21;59;147;74;136;18
22;130;122;138;149;36
23;25;7;49;114;42
24;87;40;41;94;78
25;72;61;23;108;65
26;53;3;30;13;2
27;161;32;63;1;144
28;97;160;96;46;32
29;128;76;63;60;89
30;114;26;21;115;19
31;85;38;123;135;15
32;29;145;63;142;56
33;132;70;100;137;44
34;95;57;9;2;158
35;2;11;155;136;26
36;147;145;133;113;82
37;126;42;81;158;38
38;111;31;123;119;151
39;57;127;13;157;101
40;122;151;46;85;100
41;27;91;73;116;31
42;39;153;121;115;152
43;112;137;26;68;161
44;2;51;158;119;111
45;80;25;27;159;113
46;48;103;29;16;76
47;32;81;87;66;53
48;82;20;5;98;135
49;114;17;85;133;13
50;80;122;22;123;142
51;94;127;30;7;104
52;32;143;65;114;6
53;118;29;111;133;32
54;41;83;79;155;14
55;81;6;115;30;158
56;76;11;127;116;137
57;4;123;137;31;10
58;38;162;24;25;143
59;107;92;101;39;34
60;134;102;56;107;48
61;113;154;18;48;114
62;146;9;20;162;56
63;110;59;103;161;32
64;39;70;17;104;81
65;18;69;105;54;53
66;31;138;82;111;75
67;3;44;48;116;39
68;51;62;55;65;30
