# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_3_i_2
semilla=50406
N=54
C=3
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=5
minimo_O2=5
minimo_O3=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;2;2
2;O1;F;3;1;3
3;O1;M;1;3;2
4;O1;F;1;2;3
5;O1;M;3;1;1
6;O1;F;3;2;2
7;O1;M;1;3;1
8;O1;M;2;3;3
9;O1;F;3;3;3
10;O1;M;1;1;1
11;O1;F;2;1;2
12;O1;M;3;2;2
13;O1;F;3;1;2
14;O1;F;2;1;1
15;O1;F;1;2;2
16;O1;M;3;1;1
17;O1;M;2;2;1
18;O1;F;2;2;1
19;O2;M;3;3;3
20;O2;F;3;1;2
21;O2;F;1;3;3
22;O2;F;3;3;3
23;O2;M;3;2;1
24;O2;M;1;3;2
25;O2;M;3;2;3
26;O2;F;1;3;3
27;O2;F;1;3;1
28;O2;M;3;1;3
29;O2;M;1;1;3
30;O2;M;1;1;1
31;O2;F;3;2;3
32;O2;F;3;3;1
33;O2;M;2;2;1
34;O2;F;3;3;2
35;O2;M;2;1;1
36;O2;F;2;3;1
37;O3;M;1;3;2
38;O3;M;2;2;2
39;O3;F;1;2;1
40;O3;M;3;1;1
41;O3;M;3;2;3
42;O3;F;3;3;2
43;O3;M;1;2;3
44;O3;M;2;3;1
45;O3;F;1;3;2
46;O3;M;3;3;3
47;O3;M;3;1;2
48;O3;F;3;2;1
49;O3;F;1;2;1
50;O3;F;1;3;2
51;O3;M;1;2;2
52;O3;F;1;2;1
53;O3;F;3;2;2
54;O3;F;3;2;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;30;40;49;43;22
2;36;41;14;5;53
3;48;50;28;47;42
4;29;51;11;52;2
5;14;22;7;39;36
6;37;5;23;38;19
7;15;3;27;6;13
8;40;30;53;27;34
9;13;44;45;19;38
10;54;16;36;44;40
11;39;49;3;54;23
12;38;25;34;48;36
13;46;49;40;45;36
14;33;11;54;17;1
15;2;22;40;24;7
16;11;37;41;20;8
17;46;52;4;48;29
18;20;10;5;40;17
19;5;51;25;28;13
20;6;17;51;8;7
21;17;38;29;23;20
22;12;5;29;7;4
23;40;28;41;2;29
24;17;38;11;28;48
25;12;13;19;49;34
26;32;25;29;8;11
27;34;26;42;3;15
28;31;37;30;6;46
29;50;14;43;10;23
30;45;23;40;53;27
31;45;49;46;30;52
32;44;4;30;43;35
33;9;53;12;40;54
34;19;1;44;45;36
35;2;14;50;10;44
36;12;34;52;17;5
37;3;7;27;5;18
38;18;53;43;50;8
39;54;49;35;19;27
40;41;46;54;20;15
41;5;45;11;48;20
42;16;13;43;25;49
43;5;28;3;52;42
44;47;32;13;9;46
45;15;25;52;7;13
46;22;15;35;13;52
47;36;16;46;11;44
48;2;28;44;5;6
49;15;34;22;29;4
50;3;38;10;48;35
51;3;25;16;46;6
52;21;49;6;7;36
53;45;38;2;33;21
54;13;6;3;15;34

[SEPARACIONES]
estudiante_i;estudiante_j
5;12
5;33
6;20
7;18
16;44
17;43
17;49
25;45
27;39
27;44
29;34
40;46
41;51
46;51

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
