# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_4_i_6
semilla=50535
N=72
C=4
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=3
minimo_O2=3
minimo_O3=3
minimo_O4=3

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;3;2
2;O1;M;2;3;1
3;O1;M;2;2;1
4;O1;M;3;3;1
5;O1;M;3;2;2
6;O1;F;2;1;2
7;O1;F;1;3;1
8;O1;M;1;1;3
9;O1;F;1;1;1
10;O1;M;1;3;1
11;O1;M;1;2;1
12;O1;F;1;1;2
13;O1;F;1;3;1
14;O1;F;3;1;3
15;O1;F;3;3;3
16;O1;M;3;1;3
17;O1;F;2;2;2
18;O1;M;3;3;2
19;O2;M;1;2;1
20;O2;M;1;3;2
21;O2;F;2;1;1
22;O2;M;2;3;2
23;O2;F;1;1;2
24;O2;F;2;3;3
25;O2;M;3;1;2
26;O2;F;3;2;3
27;O2;F;1;1;3
28;O2;F;3;3;2
29;O2;M;3;3;1
30;O2;M;2;2;2
31;O2;M;3;2;1
32;O2;F;3;1;1
33;O2;F;2;2;2
34;O2;F;2;1;2
35;O2;M;3;1;3
36;O2;M;1;2;2
37;O3;M;2;1;3
38;O3;F;1;1;2
39;O3;M;3;2;2
40;O3;F;3;2;1
41;O3;F;3;3;3
42;O3;M;3;1;3
43;O3;M;3;1;2
44;O3;F;3;1;3
45;O3;F;2;2;3
46;O3;F;2;1;2
47;O3;M;2;2;3
48;O3;F;1;3;3
49;O3;M;1;1;1
50;O3;M;2;2;3
51;O3;F;3;1;2
52;O3;M;3;2;3
53;O3;M;2;3;3
54;O3;F;1;3;1
55;O4;M;1;2;2
56;O4;F;3;2;1
57;O4;F;1;2;3
58;O4;M;2;2;1
59;O4;M;3;1;3
60;O4;F;2;3;2
61;O4;F;3;2;3
62;O4;F;2;2;1
63;O4;F;1;2;2
64;O4;M;2;2;2
65;O4;F;2;2;3
66;O4;F;1;2;1
67;O4;F;3;2;3
68;O4;M;2;3;2
69;O4;M;2;1;1
70;O4;M;1;2;2
71;O4;M;3;1;1
72;O4;M;3;2;2

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;60;65;70;9;42
2;16;53;37;68;9
3;11;17;15;31;37
4;60;27;28;50;51
5;66;27;62;21;15
6;27;3;30;66;71
7;62;14;15;56;67
8;55;21;31;12;1
9;48;39;28;23;67
10;14;68;57;60;39
11;54;1;4;71;32
12;15;29;58;10;9
13;60;43;67;20;2
14;13;10;72;71;61
15;64;27;14;19;8
16;61;65;43;9;33
17;35;36;3;38;19
18;55;57;2;52;19
19;66;31;22;48;33
20;64;33;41;2;28
21;11;6;43;14;63
22;52;45;63;31;5
23;40;44;45;29;12
24;26;47;7;4;61
25;21;54;1;45;41
26;43;30;29;68;11
27;4;17;2;54;6
28;53;43;68;66;6
29;11;19;20;57;31
30;63;20;11;7;10
31;70;44;39;67;12
32;11;50;65;6;15
33;49;44;5;23;46
34;41;37;38;50;19
35;27;37;15;40;53
36;1;49;53;20;7
37;11;63;58;29;55
38;6;54;36;27;29
39;33;68;54;34;11
40;71;30;3;35;61
41;26;47;36;17;8
42;7;61;5;31;39
43;71;7;48;23;61
44;43;26;25;41;34
45;43;47;31;25;54
46;70;53;30;65;25
47;9;65;19;45;8
48;57;37;41;26;70
49;32;12;40;55;42
50;68;31;13;53;26
51;39;14;16;2;13
52;1;19;32;71;55
53;47;30;33;68;28
54;16;9;4;55;53
55;60;72;63;18;19
56;69;4;35;40;45
57;64;71;4;31;15
58;62;11;65;43;27
59;33;68;24;32;52
60;12;35;3;6;20
61;9;37;8;31;42
62;67;16;56;63;18
63;29;72;66;1;49
64;51;6;11;38;53
65;5;37;25;68;21
66;12;23;55;43;36
67;29;27;9;50;7
68;59;3;43;36;17
69;5;60;16;15;22
70;17;3;51;48;44
71;22;6;21;9;47
72;7;52;56;17;33

[SEPARACIONES]
estudiante_i;estudiante_j
1;62
2;15
6;29
7;45
12;34
12;37
12;41
16;55
21;23
23;25
27;59
33;69
36;72
38;67
39;58
53;59
53;68
65;72

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
