# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 126 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_7_s_7_i_5
semilla=70845
N=126
C=7
L=18
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18
7;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=1
minimo_O2=1
minimo_O3=1
minimo_O4=1
minimo_O5=1
minimo_O6=1
minimo_O7=1

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;3;3
2;O1;M;3;3;3
3;O1;M;3;2;2
4;O1;F;2;3;1
5;O1;M;3;3;1
6;O1;M;2;1;3
7;O1;F;2;3;3
8;O1;M;1;1;3
9;O1;M;3;1;2
10;O1;F;2;1;2
11;O1;M;2;2;1
12;O1;F;1;3;3
13;O1;M;2;3;1
14;O1;F;2;1;2
15;O1;F;3;1;2
16;O1;F;3;1;2
17;O1;F;2;2;3
18;O1;M;2;3;2
19;O2;F;1;2;2
20;O2;F;1;1;1
21;O2;M;2;3;2
22;O2;M;2;3;1
23;O2;F;2;3;2
24;O2;M;3;2;2
25;O2;F;3;1;3
26;O2;F;1;3;3
27;O2;M;1;1;3
28;O2;F;1;2;1
29;O2;M;2;3;2
30;O2;M;2;3;3
31;O2;F;3;2;2
32;O2;F;3;1;3
33;O2;M;1;1;3
34;O2;M;3;3;1
35;O2;M;1;3;1
36;O2;F;1;3;1
37;O3;F;3;2;2
38;O3;F;1;3;3
39;O3;M;3;2;1
40;O3;M;1;2;3
41;O3;F;2;2;2
42;O3;F;1;2;1
43;O3;M;1;1;1
44;O3;M;3;2;1
45;O3;M;2;3;2
46;O3;F;2;1;3
47;O3;F;2;3;3
48;O3;F;3;1;1
49;O3;M;1;3;3
50;O3;F;1;1;2
51;O3;M;2;1;1
52;O3;F;1;3;3
53;O3;M;2;2;3
54;O3;M;1;3;2
55;O4;M;2;2;2
56;O4;M;2;2;2
57;O4;M;1;1;1
58;O4;F;1;1;2
59;O4;M;1;3;3
60;O4;F;2;1;3
61;O4;M;1;1;3
62;O4;M;1;3;1
63;O4;F;3;3;1
64;O4;M;3;1;3
65;O4;M;3;3;2
66;O4;F;1;2;2
67;O4;F;1;3;2
