# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 189 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_3_s_7_i_5
semilla=30844
N=189
C=7
L=27
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27
5;27
6;27
7;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=2
minimo_O2=2
minimo_O3=2
minimo_O4=2
minimo_O5=2
minimo_O6=2
minimo_O7=2

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;1;2;3
2;O1;M;1;3;3
3;O1;M;3;3;2
4;O1;F;1;1;1
5;O1;F;1;2;2
6;O1;F;1;1;3
7;O1;F;3;2;1
8;O1;F;2;2;1
9;O1;M;2;3;3
10;O1;F;2;1;2
11;O1;F;1;1;1
12;O1;M;1;2;3
13;O1;M;2;3;2
14;O1;M;2;2;2
15;O1;M;2;2;2
16;O1;M;2;2;1
17;O1;F;3;2;3
18;O1;M;1;2;3
19;O1;M;2;3;2
20;O1;F;3;1;1
21;O1;F;1;2;2
22;O1;F;1;3;3
23;O1;M;2;1;2
24;O1;M;1;1;2
25;O1;F;3;1;3
26;O1;M;3;2;2
27;O1;M;2;3;2
28;O2;F;2;3;1
29;O2;F;1;1;2
30;O2;M;3;1;1
31;O2;M;1;2;3
32;O2;M;1;1;2
33;O2;M;2;2;1
34;O2;M;2;3;3
35;O2;F;1;2;3
36;O2;M;1;2;1
37;O2;F;2;1;3
38;O2;M;3;2;3
39;O2;M;3;1;3
40;O2;F;3;2;1
41;O2;M;1;3;3
42;O2;M;2;3;1
43;O2;F;3;1;2
44;O2;F;1;3;2
45;O2;F;3;1;1
46;O2;M;1;3;2
47;O2;F;2;3;3
48;O2;F;2;2;3
49;O2;F;2;3;1
50;O2;F;2;2;3
51;O2;M;2;2;1
52;O2;M;3;2;2
53;O2;M;2;1;1
54;O2;F;3;3;2
55;O3;F;1;1;1
56;O3;M;2;1;1
57;O3;F;2;1;1
58;O3;F;2;2;2
59;O3;M;3;3;1
60;O3;M;3;1;1
61;O3;F;2;1;2
62;O3;M;2;1;1
63;O3;M;3;2;1
64;O3;M;3;2;3
65;O3;M;2;1;3
66;O3;F;1;3;2
67;O3;F;1;1;3
68;O3;M;2;1;2
69;O3;M;1;3;2
70;O3;M;2;2;2
71;O3;F;1;1;3
72;O3;F;2;2;2
73;O3;F;3;2;1
74;O3;F;1;2;2
75;O3;F;3;3;1
76;O3;M;1;2;3
77;O3;M;1;3;3
78;O3;M;1;1;1
79;O3;F;3;1;3
80;O3;M;3;1;1
81;O3;F;3;3;1
82;O4;M;1;2;1
83;O4;M;2;1;1
84;O4;F;1;3;2
85;O4;F;2;2;3
86;O4;F;1;3;1
87;O4;F;1;2;3
88;O4;F;3;2;3
89;O4;M;2;1;3
90;O4;F;3;3;3
91;O4;M;3;2;1
92;O4;F;3;1;2
93;O4;F;1;3;1
94;O4;F;2;3;2
95;O4;M;2;2;2
96;O4;M;1;2;2
97;O4;F;3;2;3
98;O4;M;3;1;1
99;O4;M;3;3;2
100;O4;F;1;3;2
101;O4;M;3;2;2
102;O4;F;2;3;1
103;O4;M;2;2;2
104;O4;F;2;1;3
105;O4;M;3;1;1
106;O4;M;2;2;3
107;O4;M;1;3;1
108;O4;M;2;2;1
109;O5;M;1;3;2
110;O5;F;1;1;1
111;O5;M;1;2;2
112;O5;M;3;3;1
113;O5;F;2;1;3
114;O5;F;1;3;2
115;O5;M;1;3;1
116;O5;M;3;2;1
117;O5;M;2;2;1
118;O5;F;3;2;3
119;O5;F;1;3;3
120;O5;F;2;3;1
121;O5;M;3;3;2
122;O5;M;2;1;2
123;O5;F;2;2;2
124;O5;F;1;3;1
125;O5;M;1;2;1
126;O5;M;1;1;3
127;O5;F;3;2;3
128;O5;M;3;2;2
129;O5;F;3;2;1
130;O5;F;2;2;1
131;O5;M;1;2;2
132;O5;F;1;1;1
133;O5;M;3;2;2
134;O5;M;2;2;1
135;O5;F;1;3;3
136;O6;F;1;1;2
137;O6;M;2;1;2
138;O6;M;1;3;3
139;O6;M;2;3;1
140;O6;F;3;3;2
141;O6;M;1;3;3
142;O6;M;1;1;2
143;O6;M;3;2;2
144;O6;M;3;1;3
145;O6;M;3;1;1
146;O6;M;1;2;2
147;O6;M;2;2;3
148;O6;F;1;1;3
149;O6;M;1;2;1
150;O6;M;3;1;1
151;O6;M;2;1;3
152;O6;F;3;1;3
153;O6;F;1;2;2
154;O6;F;1;2;3
155;O6;M;1;2;1
156;O6;F;2;2;2
157;O6;F;2;2;2
158;O6;F;1;1;2
159;O6;F;3;1;1
160;O6;F;1;2;3
161;O6;F;2;2;2
162;O6;F;2;2;3
163;O7;F;2;1;3
164;O7;F;2;2;2
165;O7;F;2;2;1
166;O7;M;3;1;1
167;O7;F;1;2;1
168;O7;F;2;2;1
169;O7;M;2;2;1
170;O7;M;3;1;3
171;O7;M;3;3;1
172;O7;F;3;1;1
173;O7;M;3;3;2
174;O7;M;3;3;1
175;O7;M;2;1;3
176;O7;F;1;3;1
177;O7;F;1;2;2
178;O7;F;2;3;2
179;O7;F;2;2;2
180;O7;M;3;3;1
181;O7;M;2;1;1
182;O7;M;3;3;3
183;O7;M;1;2;2
184;O7;M;2;3;1
185;O7;F;3;3;3
186;O7;M;3;1;1
187;O7;M;3;3;1
188;O7;F;3;2;2
189;O7;F;3;1;3

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;133;18;68
2;177;62;26
3;42;61;49
4;107;60;50
5;182;142;181
6;97;105;41
7;44;47;4
8;169;171;94
9;45;44;16
10;80;39;162
11;152;45;154
12;51;64;137
13;112;153;65
14;163;40;148
15;74;83;89
16;40;138;7
17;48;12;161
18;66;163;149
19;35;92;148
20;188;1;175
21;76;52;38
22;61;17;149
23;182;37;46
24;65;135;130
25;70;109;107
26;187;181;172
27;41;106;112
28;138;43;169
29;169;123;14
30;137;139;79
31;163;96;95
32;30;139;117
33;120;38;45
34;26;152;168
35;164;94;122
36;108;157;104
37;171;179;187
38;64;94;141
39;8;131;55
40;169;163;158
41;53;120;77
42;117;123;3
43;176;34;86
44;168;176;62
45;121;128;18
46;125;22;26
47;159;123;93
48;7;166;95
49;62;119;2
50;95;28;134
51;91;171;145
52;2;128;154
53;181;43;148
54;73;28;47
55;26;139;167
56;75;12;107
57;26;123;30
58;113;107;155
59;122;23;169
60;187;78;162
61;14;43;179
62;105;95;69
63;2;160;187
64;161;181;134
65;13;9;45
66;62;105;57
67;140;5;29
68;66;121;162
69;173;182;11
70;114;67;45
71;64;121;27
72;159;185;93
73;9;163;124
74;97;134;175
75;61;165;147
76;75;89;100
77;48;5;25
78;92;97;178
79;92;43;153
80;40;19;187
81;99;62;187
82;125;48;116
83;97;63;119
84;119;21;59
85;50;72;80
86;54;32;162
87;93;18;171
88;160;113;156
89;87;1;162
90;56;92;112
91;22;57;31
92;89;186;12
93;158;150;79
94;16;21;127
95;110;154;64
96;63;95;160
97;169;25;129
98;41;114;37
99;182;50;176
100;138;81;181
101;91;124;4
102;188;5;100
103;74;82;18
104;131;38;36
105;49;54;110
106;82;90;25
107;185;47;91
108;142;102;156
109;129;58;28
110;19;26;17
111;107;91;105
112;144;58;61
113;80;144;90
114;119;88;131
115;11;105;88
116;122;137;35
117;118;38;76
118;152;18;157
119;76;136;116
120;156;92;13
121;149;187;13
122;82;68;111
123;189;13;148
124;46;126;73
125;114;90;129
126;168;143;180
127;75;94;139
128;85;79;73
129;86;77;157
130;49;142;115
131;71;122;187
132;95;149;182
133;26;181;145
134;40;168;22
135;151;119;138
136;15;24;66
137;23;167;128
138;31;26;57
139;40;97;61
140;14;64;97
141;69;138;165
142;36;34;165
143;174;136;146
144;3;29;81
145;48;14;167
146;72;184;8
147;25;177;96
148;107;119;33
149;81;160;134
150;94;119;103
151;110;68;44
152;6;44;53
153;9;107;106
154;62;81;22
155;45;165;38
156;11;131;72
157;116;41;155
158;74;79;93
159;64;12;21
160;44;21;148
161;68;74;102
162;187;147;142
163;95;185;89
164;70;111;47
165;65;145;132
166;123;167;81
167;169;144;5
168;116;20;178
169;82;14;93
170;68;156;179
171;85;19;187
172;171;147;182
173;185;70;37
174;82;46;175
175;3;162;96
176;132;59;144
177;187;105;142
178;155;186;4
179;87;28;142
180;64;35;43
181;61;105;119
182;31;143;52
183;119;2;44
184;39;146;52
185;46;145;149
186;36;1;167
187;82;37;172
188;141;45;74
189;93;5;119

[SEPARACIONES]
estudiante_i;estudiante_j
2;159
3;88
4;73
7;172
10;68
12;161
13;41
15;137
18;116
19;49
19;188
20;100
26;128
26;152
27;125
28;168
36;138
37;161
40;83
40;137
47;158
48;186
49;75
50;58
54;119
55;130
56;74
57;121
59;136
61;76
73;150
74;134
77;95
81;88
91;125
