# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_2_i_5
semilla=50380
N=72
C=2
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=17
minimo_O2=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;1;1
2;O1;M;3;2;2
3;O1;F;3;3;3
4;O1;F;3;2;1
5;O1;M;2;2;2
6;O1;F;2;1;2
7;O1;F;3;3;3
8;O1;M;2;2;3
9;O1;M;2;1;2
10;O1;F;2;1;1
11;O1;F;2;2;3
12;O1;M;1;1;1
13;O1;F;2;1;2
14;O1;M;1;1;2
15;O1;M;2;3;3
16;O1;F;2;1;1
17;O1;F;3;1;2
18;O1;F;1;3;2
19;O1;F;3;2;1
20;O1;M;3;2;3
21;O1;M;3;2;1
22;O1;M;1;2;3
23;O1;F;3;1;3
24;O1;M;2;1;3
25;O1;M;1;3;3
26;O1;M;3;2;3
27;O1;F;1;1;3
28;O1;F;2;2;3
29;O1;M;2;1;2
30;O1;M;3;1;1
31;O1;F;3;1;3
32;O1;F;3;3;1
33;O1;M;3;2;2
34;O1;M;1;2;1
35;O1;M;1;2;3
36;O1;F;3;1;2
37;O2;F;3;1;3
38;O2;M;2;1;1
39;O2;F;3;1;3
40;O2;M;2;2;2
41;O2;M;1;1;2
42;O2;M;3;3;3
43;O2;M;3;1;2
44;O2;F;1;1;2
45;O2;M;2;1;2
46;O2;F;1;2;3
47;O2;F;3;3;1
48;O2;F;2;1;1
49;O2;F;1;1;3
50;O2;F;2;3;3
51;O2;M;2;3;2
52;O2;F;2;2;3
53;O2;F;3;2;2
54;O2;M;3;2;2
55;O2;F;3;3;2
56;O2;F;1;3;3
57;O2;M;1;1;3
58;O2;M;1;3;2
59;O2;M;1;1;3
60;O2;M;3;1;2
61;O2;M;3;3;2
62;O2;F;3;2;3
63;O2;F;2;1;1
64;O2;M;1;1;3
65;O2;F;2;1;2
66;O2;M;3;1;2
67;O2;M;1;2;2
68;O2;M;3;3;2
69;O2;F;3;2;1
70;O2;M;1;3;3
71;O2;F;1;3;1
72;O2;F;1;3;2

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;40;12;44;3;35
2;57;23;55;24;68
3;68;31;50;61;49
4;5;42;31;59;23
5;8;48;6;2;42
6;47;56;65;48;2
7;14;47;68;26;39
8;43;26;30;20;22
9;34;42;43;4;23
10;35;56;28;22;9
11;44;53;56;71;36
12;45;47;33;71;49
13;22;28;38;1;8
14;70;11;21;57;6
15;66;45;19;31;69
16;10;1;7;26;28
17;48;36;33;8;22
18;39;14;51;48;20
19;4;38;72;70;33
20;15;67;55;31;71
21;64;16;70;67;36
22;64;27;47;53;57
23;71;72;60;47;56
24;49;23;12;63;41
25;57;30;71;11;20
26;62;60;36;7;57
27;1;44;54;23;11
28;69;54;38;2;24
29;63;39;72;21;48
30;1;59;34;48;56
31;65;38;59;16;42
32;53;9;42;55;29
33;37;45;30;67;39
34;65;24;64;41;60
35;44;12;22;16;72
36;58;15;39;62;17
37;19;53;64;5;16
38;59;42;55;2;67
39;66;40;31;54;17
40;25;17;55;58;62
41;30;7;53;45;2
42;34;39;21;59;44
43;56;44;42;48;16
44;22;59;49;21;12
45;52;40;67;59;44
46;70;5;11;31;8
47;29;69;9;60;25
48;37;42;5;56;66
49;59;11;30;23;56
50;4;26;71;38;51
51;43;40;32;26;57
52;59;54;31;32;41
53;48;16;56;4;39
54;27;70;4;12;22
55;51;5;69;37;64
56;4;10;38;64;1
57;47;53;29;6;3
58;67;47;51;19;38
59;21;15;25;37;26
60;7;13;58;40;11
61;41;69;7;5;29
62;68;71;12;13;40
63;66;26;71;14;33
64;49;48;47;66;6
65;52;20;25;62;68
66;25;45;31;9;58
67;9;38;37;36;29
68;34;10;51;48;26
69;57;12;5;44;28
70;45;30;10;41;46
71;53;24;55;47;32
72;23;2;26;63;18

[SEPARACIONES]
estudiante_i;estudiante_j
3;18
3;32
3;55
10;61
12;54
13;71
14;51
15;69
17;55
24;29
24;69
25;34
32;58
41;50
44;53
58;65
61;67
64;65

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
