# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 6 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 144 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_6_s_4_i_4
semilla=60582
N=144
C=4
L=36
P=6

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=8
minimo_O2=8
minimo_O3=8
minimo_O4=8

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;2;3
2;O1;F;2;3;2
3;O1;F;2;3;2
4;O1;F;2;3;3
5;O1;M;1;3;2
6;O1;M;3;3;2
7;O1;F;2;2;1
8;O1;M;2;3;1
9;O1;M;3;1;1
10;O1;F;2;1;3
11;O1;F;2;2;1
12;O1;M;1;2;2
13;O1;M;3;2;3
14;O1;M;2;2;1
15;O1;F;2;2;3
16;O1;M;1;1;3
17;O1;F;1;1;3
18;O1;F;1;2;3
19;O1;F;1;2;3
20;O1;F;1;1;1
21;O1;F;3;3;1
22;O1;M;3;2;3
23;O1;F;1;1;2
24;O1;M;2;1;1
25;O1;F;1;2;1
26;O1;F;2;2;1
27;O1;M;2;2;3
28;O1;M;2;3;3
29;O1;M;3;2;3
30;O1;M;3;1;1
31;O1;M;1;2;3
32;O1;M;3;1;3
33;O1;F;1;1;2
34;O1;M;2;2;2
35;O1;F;3;2;2
36;O1;M;3;3;2
37;O2;F;3;3;2
38;O2;M;2;3;2
39;O2;F;1;1;3
40;O2;F;1;1;1
41;O2;M;1;2;1
42;O2;F;1;2;2
43;O2;F;1;3;1
44;O2;F;1;2;3
45;O2;M;3;3;2
46;O2;M;2;2;2
47;O2;F;1;2;3
48;O2;M;3;3;3
49;O2;F;1;3;1
50;O2;F;2;1;1
51;O2;M;2;3;2
52;O2;M;2;2;2
53;O2;F;3;1;3
54;O2;F;3;1;3
55;O2;M;3;3;2
56;O2;M;3;3;1
57;O2;M;3;3;2
58;O2;M;3;2;1
59;O2;M;3;2;3
60;O2;M;3;1;2
61;O2;F;1;1;2
62;O2;F;3;2;3
63;O2;F;1;3;1
64;O2;M;2;3;1
65;O2;M;1;2;2
66;O2;M;1;2;1
67;O2;F;2;3;3
68;O2;F;2;2;2
69;O2;F;2;2;2
70;O2;M;3;2;2
71;O2;M;3;1;3
72;O2;F;1;2;1
73;O3;M;3;1;2
74;O3;F;3;1;3
75;O3;F;1;3;3
76;O3;M;2;3;1
77;O3;M;3;2;3
78;O3;M;3;2;3
79;O3;F;1;1;3
80;O3;F;3;3;1
81;O3;M;3;1;3
82;O3;M;2;1;1
83;O3;M;1;3;3
84;O3;M;1;3;2
85;O3;F;2;3;2
86;O3;M;3;1;3
87;O3;M;3;2;2
88;O3;F;1;2;1
89;O3;M;3;3;2
90;O3;M;2;2;3
91;O3;F;1;3;3
92;O3;M;3;1;3
93;O3;M;2;3;1
94;O3;F;3;1;1
95;O3;F;1;3;2
96;O3;M;2;3;3
97;O3;F;1;3;3
98;O3;F;1;2;2
99;O3;F;3;1;3
100;O3;M;2;1;3
101;O3;F;2;2;2
102;O3;F;2;3;2
103;O3;M;3;3;3
104;O3;F;1;1;1
105;O3;M;2;3;2
106;O3;F;1;2;2
107;O3;F;3;2;2
108;O3;F;3;1;1
109;O4;F;1;1;1
110;O4;F;1;2;3
111;O4;M;2;1;3
112;O4;F;3;1;1
113;O4;M;3;1;3
114;O4;M;1;2;2
115;O4;M;2;2;3
116;O4;F;3;2;2
117;O4;F;1;1;2
118;O4;M;1;3;1
119;O4;F;3;1;3
120;O4;M;2;2;2
121;O4;F;2;2;3
122;O4;M;3;1;1
123;O4;M;1;1;2
124;O4;F;3;1;1
125;O4;F;2;1;2
126;O4;F;2;1;2
127;O4;M;2;2;1
128;O4;M;3;1;1
129;O4;F;3;3;3
130;O4;F;2;3;2
131;O4;M;3;3;2
132;O4;M;3;2;1
133;O4;M;3;1;2
134;O4;F;3;2;3
135;O4;M;2;1;3
136;O4;M;1;3;2
137;O4;M;1;3;2
138;O4;F;3;1;2
139;O4;M;2;2;2
140;O4;F;1;3;1
141;O4;F;2;1;1
142;O4;F;2;2;1
143;O4;F;3;1;2
144;O4;M;1;2;2

[PREFERENCIAS]
# En esta familia P=6, por lo que cada estudiante tiene 6 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5;preferencia_6
1;121;52;28;50;23;27
2;127;19;128;63;130;104
3;88;128;55;19;1;13
4;33;85;117;58;132;88
5;85;17;40;47;64;10
6;19;40;14;135;61;88
7;140;133;116;81;110;13
8;5;29;95;51;20;1
9;135;86;75;35;118;5
10;92;90;93;113;109;130
11;36;83;15;43;3;91
12;19;66;123;93;74;59
13;109;107;34;99;11;84
14;114;79;86;55;105;116
15;122;135;83;2;68;25
16;98;12;129;4;41;57
17;30;12;136;15;133;28
18;28;26;52;35;133;32
19;35;106;96;50;49;131
20;99;16;25;114;2;132
21;69;116;104;83;57;91
22;38;111;68;90;109;11
23;93;135;102;104;141;95
24;134;97;99;62;126;95
25;68;61;34;51;59;66
26;2;13;77;25;34;109
27;66;32;64;59;102;115
28;121;136;84;92;44;79
29;46;134;80;144;31;66
30;122;74;21;76;130;35
31;111;10;75;70;103;14
32;27;20;38;80;65;9
