# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 72 estudiantes por curso
# P = 6 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 360 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_72_l_6_s_5_i_1
semilla=60770
N=360
C=5
L=72
P=6

[CURSOS_NUEVOS]
curso;capacidad
1;72
2;72
3;72
4;72
5;72

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=13
minimo_O2=13
minimo_O3=13
minimo_O4=13
minimo_O5=13

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;3;3
2;O1;F;3;3;2
3;O1;M;2;2;3
4;O1;M;1;1;2
5;O1;M;3;2;2
6;O1;F;1;1;1
7;O1;M;2;3;1
8;O1;F;3;3;3
9;O1;F;2;1;1
10;O1;M;1;3;3
11;O1;M;2;2;2
12;O1;F;1;3;2
13;O1;F;1;3;1
14;O1;M;3;2;2
15;O1;M;1;3;3
16;O1;M;1;3;3
17;O1;F;2;2;1
18;O1;M;3;3;1
19;O1;M;1;1;2
20;O1;F;1;2;2
21;O1;F;1;3;2
22;O1;F;1;2;3
23;O1;F;2;1;3
24;O1;M;2;1;2
25;O1;F;3;1;1
26;O1;M;2;3;1
27;O1;F;2;2;2
28;O1;M;3;3;2
29;O1;M;2;1;3
30;O1;F;1;3;3
31;O1;F;3;1;3
32;O1;M;2;3;1
33;O1;M;2;2;1
34;O1;F;3;3;3
35;O1;F;1;1;1
36;O1;M;2;1;3
37;O1;M;2;3;2
38;O1;F;2;2;3
39;O1;F;2;3;2
40;O1;M;3;2;1
41;O1;F;2;2;2
42;O1;F;3;3;3
43;O1;F;3;3;3
44;O1;M;2;3;2
45;O1;F;2;3;3
46;O1;F;3;2;1
47;O1;F;2;3;1
48;O1;F;1;2;3
49;O1;M;2;3;1
50;O1;M;2;1;2
51;O1;M;2;2;1
52;O1;M;2;3;2
53;O1;F;3;1;2
54;O1;F;2;1;2
55;O1;M;2;1;1
56;O1;M;1;1;3
57;O1;F;2;1;1
58;O1;F;2;1;2
59;O1;M;3;1;1
60;O1;M;2;3;2
61;O1;F;2;1;2
62;O1;M;3;2;1
63;O1;M;3;1;3
64;O1;M;2;1;3
65;O1;F;1;3;2
66;O1;M;2;1;1
67;O1;F;3;1;2
68;O1;F;2;2;2
69;O1;M;1;1;1
70;O1;M;3;1;2
71;O1;F;1;2;1
72;O1;M;1;2;3
73;O2;M;2;1;3
74;O2;M;1;3;3
75;O2;M;2;1;3
76;O2;M;1;1;2
77;O2;M;1;1;1
78;O2;F;2;1;2
79;O2;F;3;3;2
80;O2;F;1;3;2
81;O2;F;3;1;2
82;O2;F;1;2;3
83;O2;M;3;3;1
84;O2;F;1;2;3
85;O2;F;1;1;2
86;O2;M;1;3;1
87;O2;M;3;1;1
88;O2;M;1;1;2
89;O2;F;2;2;1
90;O2;F;2;1;2
91;O2;M;1;1;3
92;O2;M;2;1;1
93;O2;F;3;2;2
94;O2;F;1;2;2
95;O2;M;1;2;2
96;O2;M;2;2;2
97;O2;F;1;3;3
98;O2;M;3;1;3
99;O2;F;2;1;2
100;O2;F;2;2;1
101;O2;F;3;2;1
102;O2;F;1;2;3
103;O2;M;3;2;2
104;O2;M;2;1;3
105;O2;F;3;3;2
106;O2;F;3;3;3
107;O2;M;1;2;1
108;O2;M;2;1;3
109;O2;M;3;2;1
110;O2;F;1;1;3
111;O2;M;1;2;1
112;O2;F;2;1;3
113;O2;M;1;1;2
114;O2;M;3;3;2
115;O2;F;1;3;3
116;O2;F;3;2;2
117;O2;M;2;2;1
118;O2;F;3;2;3
119;O2;F;2;3;1
120;O2;M;2;1;1
121;O2;F;1;1;1
122;O2;M;2;3;3
123;O2;F;1;1;3
124;O2;F;3;1;2
125;O2;M;2;1;3
126;O2;M;1;3;2
127;O2;F;1;3;3
128;O2;M;3;2;3
129;O2;M;3;1;2
130;O2;M;3;1;2
131;O2;F;3;2;1
132;O2;M;1;2;3
133;O2;F;3;2;1
134;O2;F;3;1;2
135;O2;M;1;3;3
136;O2;M;3;3;3
137;O2;M;2;3;2
138;O2;F;1;2;2
139;O2;F;3;3;2
140;O2;F;3;2;2
141;O2;F;2;2;1
142;O2;F;3;3;3
143;O2;M;1;3;1
144;O2;M;1;2;1
145;O3;F;2;2;3
146;O3;F;2;2;2
147;O3;F;3;2;2
148;O3;F;2;1;1
149;O3;M;3;2;1
150;O3;M;3;1;3
151;O3;M;3;2;2
152;O3;M;2;2;1
153;O3;F;1;2;3
154;O3;F;2;2;2
155;O3;M;3;3;2
156;O3;M;2;3;1
157;O3;M;1;2;2
158;O3;F;3;3;2
159;O3;M;2;3;2
160;O3;M;3;2;1
161;O3;M;3;2;2
162;O3;F;2;2;1
163;O3;F;2;1;1
164;O3;M;1;2;3
165;O3;F;3;1;2
166;O3;F;1;2;1
167;O3;M;2;3;1
168;O3;M;3;2;1
169;O3;M;1;1;2
170;O3;F;3;3;3
171;O3;F;3;2;2
172;O3;F;2;1;3
173;O3;M;2;2;3
174;O3;M;2;2;3
175;O3;F;2;2;3
176;O3;F;3;2;1
177;O3;F;1;3;1
178;O3;M;2;2;2
179;O3;F;3;2;2
180;O3;M;2;1;3
181;O3;F;1;2;1
