# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_3_i_7
semilla=50495
N=108
C=3
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;2;2
2;O1;F;1;2;1
3;O1;F;3;1;3
4;O1;F;3;3;3
5;O1;M;3;2;2
6;O1;M;1;2;2
7;O1;F;2;2;2
8;O1;M;2;1;2
9;O1;F;3;3;3
10;O1;M;3;3;1
11;O1;M;3;3;1
12;O1;F;2;1;1
13;O1;M;3;2;1
14;O1;F;1;1;1
15;O1;F;3;3;1
16;O1;M;1;3;2
17;O1;M;1;2;2
18;O1;M;3;3;2
19;O1;M;3;2;2
20;O1;M;1;3;1
21;O1;M;3;1;3
22;O1;F;2;1;2
23;O1;F;3;2;1
24;O1;M;1;2;2
25;O1;F;1;3;1
26;O1;M;1;3;3
27;O1;M;3;3;3
28;O1;F;2;2;1
29;O1;F;1;1;3
30;O1;M;3;3;1
31;O1;F;3;3;1
32;O1;F;2;1;1
33;O1;F;2;3;1
34;O1;M;2;1;2
35;O1;F;2;2;2
36;O1;F;1;3;1
37;O2;F;3;3;3
38;O2;F;3;2;2
39;O2;M;1;1;1
40;O2;M;2;2;3
41;O2;F;1;1;1
42;O2;F;3;3;2
43;O2;M;2;1;2
44;O2;F;1;3;3
45;O2;M;1;3;1
46;O2;M;3;1;2
47;O2;M;3;2;3
48;O2;F;2;3;3
49;O2;F;2;3;1
50;O2;M;1;1;2
51;O2;F;1;1;1
52;O2;F;3;1;2
53;O2;M;1;2;3
54;O2;F;3;2;3
55;O2;F;1;1;3
56;O2;M;1;2;2
57;O2;M;2;2;1
58;O2;M;3;1;1
59;O2;F;2;3;2
60;O2;F;3;1;1
61;O2;F;3;3;1
62;O2;F;1;1;2
63;O2;M;2;3;1
64;O2;M;3;2;2
65;O2;M;1;2;3
66;O2;M;1;3;1
67;O2;M;2;2;2
68;O2;M;2;2;3
69;O2;F;1;2;3
70;O2;F;3;2;1
71;O2;F;1;1;3
72;O2;M;3;2;2
