# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 252 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_7_s_7_i_5
semilla=70899
N=252
C=7
L=36
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36
6;36
7;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=4
minimo_O2=4
minimo_O3=4
minimo_O4=4
minimo_O5=4
minimo_O6=4
minimo_O7=4

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;3;3
2;O1;F;3;1;2
3;O1;M;2;2;3
4;O1;M;1;1;1
5;O1;F;3;2;2
6;O1;F;1;2;3
7;O1;F;3;2;2
8;O1;M;3;3;2
9;O1;F;1;1;3
10;O1;M;1;2;2
11;O1;F;3;2;2
12;O1;M;2;3;1
13;O1;M;2;1;2
14;O1;M;2;2;3
15;O1;M;1;3;1
16;O1;F;3;2;3
17;O1;M;2;1;2
18;O1;M;3;2;1
19;O1;M;1;1;3
20;O1;F;1;3;2
21;O1;F;3;3;3
22;O1;M;1;3;1
23;O1;F;1;1;3
24;O1;F;3;1;1
25;O1;M;2;2;2
26;O1;F;1;3;3
27;O1;F;1;2;3
28;O1;F;3;1;1
29;O1;M;1;1;2
30;O1;F;1;3;3
31;O1;M;2;3;1
32;O1;F;2;1;2
33;O1;M;2;3;1
34;O1;M;1;2;1
35;O1;M;3;3;1
36;O1;F;3;2;2
37;O2;M;3;2;1
38;O2;M;3;1;1
39;O2;M;2;1;3
40;O2;M;3;2;1
41;O2;F;2;1;3
42;O2;F;1;3;1
43;O2;M;3;3;2
44;O2;F;1;2;1
45;O2;F;1;1;3
46;O2;M;1;1;3
47;O2;F;1;1;2
48;O2;F;2;2;1
49;O2;M;1;1;1
50;O2;M;2;2;1
51;O2;F;1;1;1
52;O2;M;2;2;3
53;O2;M;3;2;2
54;O2;M;3;3;2
55;O2;F;2;3;2
56;O2;F;1;3;3
57;O2;F;1;1;2
58;O2;F;3;1;2
59;O2;M;2;1;2
60;O2;F;2;3;2
61;O2;M;2;1;3
62;O2;M;1;3;1
63;O2;F;2;1;2
64;O2;M;3;2;2
65;O2;M;3;1;3
66;O2;M;3;3;2
67;O2;F;1;3;3
68;O2;F;1;2;3
69;O2;F;3;2;2
70;O2;M;3;3;2
71;O2;F;2;1;1
72;O2;F;2;3;1
73;O3;F;1;3;3
74;O3;F;2;2;1
75;O3;M;1;1;1
76;O3;F;2;1;3
77;O3;M;2;1;3
78;O3;F;2;1;1
79;O3;M;2;3;2
80;O3;M;1;1;3
81;O3;M;2;3;2
82;O3;F;1;1;2
83;O3;F;2;3;1
84;O3;M;2;2;1
85;O3;F;1;3;3
86;O3;M;3;3;2
87;O3;M;3;1;1
88;O3;F;2;1;1
89;O3;M;1;1;2
90;O3;M;3;1;1
91;O3;M;2;1;1
92;O3;M;2;3;1
93;O3;M;3;1;3
94;O3;F;3;1;2
95;O3;F;3;2;3
96;O3;F;3;2;1
97;O3;F;1;2;3
98;O3;M;1;2;2
99;O3;M;2;1;1
100;O3;M;1;2;3
101;O3;F;3;1;2
102;O3;F;1;1;1
103;O3;F;3;2;1
104;O3;F;3;3;2
105;O3;M;3;3;3
106;O3;M;1;3;3
107;O3;F;3;1;2
108;O3;F;3;2;3
109;O4;M;1;1;1
110;O4;M;3;2;2
111;O4;M;2;1;1
112;O4;F;2;3;2
113;O4;F;1;3;2
114;O4;M;2;3;3
115;O4;M;3;1;3
116;O4;M;3;1;1
117;O4;F;3;3;3
118;O4;F;2;1;3
119;O4;M;2;2;3
120;O4;M;2;1;1
121;O4;F;1;1;1
122;O4;F;3;1;3
123;O4;F;1;2;2
124;O4;F;1;1;3
125;O4;F;1;2;2
126;O4;M;1;1;3
127;O4;F;2;3;1
128;O4;M;1;2;1
129;O4;M;2;1;3
130;O4;F;3;1;2
131;O4;F;3;3;3
132;O4;F;3;1;3
133;O4;M;2;2;2
134;O4;F;1;3;3
135;O4;M;3;3;1
136;O4;M;2;2;2
137;O4;M;2;3;2
138;O4;M;1;3;3
139;O4;F;2;1;1
140;O4;F;3;1;2
141;O4;F;1;2;3
142;O4;M;2;2;2
