# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_2_i_3
semilla=50366
N=72
C=2
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=17
minimo_O2=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;2;2
2;O1;M;3;1;1
3;O1;M;1;3;2
4;O1;F;1;3;1
5;O1;M;1;3;2
6;O1;M;3;1;1
7;O1;M;2;2;2
8;O1;F;2;1;3
9;O1;F;1;2;1
10;O1;M;2;2;2
11;O1;F;3;1;3
12;O1;F;2;3;3
13;O1;F;2;2;2
14;O1;M;3;3;1
15;O1;F;2;2;2
16;O1;F;3;1;3
17;O1;M;1;3;3
18;O1;F;1;3;2
19;O1;M;2;1;2
20;O1;M;2;1;1
21;O1;M;3;2;1
22;O1;M;1;2;3
23;O1;F;1;2;3
24;O1;M;1;1;2
25;O1;F;3;3;2
26;O1;M;3;2;3
27;O1;F;1;3;2
28;O1;F;2;3;2
29;O1;M;1;1;3
30;O1;M;2;3;1
31;O1;M;1;1;1
32;O1;F;3;3;2
33;O1;F;1;3;1
34;O1;F;1;1;1
35;O1;F;2;1;3
36;O1;M;3;1;2
37;O2;F;3;3;2
38;O2;M;3;2;2
39;O2;F;2;3;3
40;O2;F;2;1;1
41;O2;F;1;1;3
42;O2;M;2;1;3
43;O2;F;2;2;2
44;O2;M;3;1;2
45;O2;M;2;2;2
46;O2;F;3;2;1
47;O2;M;3;2;2
48;O2;M;1;2;3
49;O2;F;3;2;1
50;O2;M;1;1;1
51;O2;M;2;2;3
52;O2;F;2;3;1
53;O2;M;3;2;1
54;O2;F;3;3;3
55;O2;F;1;2;2
56;O2;M;1;1;1
57;O2;M;2;3;2
58;O2;F;3;3;1
59;O2;F;3;2;1
60;O2;M;3;2;3
61;O2;F;3;1;2
62;O2;F;1;3;1
63;O2;M;1;1;2
64;O2;M;1;2;2
65;O2;F;2;1;3
66;O2;M;3;3;1
67;O2;M;3;2;1
68;O2;M;2;2;2
69;O2;M;1;3;1
70;O2;F;2;2;1
71;O2;F;2;2;3
72;O2;F;3;2;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;20;18;8;68;69
2;54;53;48;31;5
3;10;51;71;31;34
4;34;47;57;41;18
5;58;53;9;66;45
6;19;11;45;60;33
7;45;17;59;54;13
8;66;47;18;25;39
9;50;65;11;6;20
10;50;43;26;53;30
11;28;31;27;43;5
12;69;39;44;48;19
13;24;55;27;17;22
14;33;69;51;10;68
15;61;14;2;42;8
16;48;2;18;39;24
17;23;34;19;3;48
18;56;53;62;67;21
19;28;47;67;41;56
20;25;22;59;2;55
21;41;12;51;15;56
22;60;20;39;12;63
23;8;59;14;17;72
24;17;31;19;16;4
25;57;45;4;15;49
26;38;66;8;36;31
27;55;38;71;57;6
28;21;40;68;29;48
29;34;57;68;30;36
30;8;5;37;32;4
31;72;64;33;41;2
32;55;46;27;16;42
33;67;57;3;35;9
34;2;67;66;55;49
35;11;34;69;64;1
36;55;14;66;53;18
37;25;47;33;1;24
38;47;45;9;26;17
39;58;29;14;63;32
40;27;6;54;41;47
41;66;57;69;12;1
42;37;23;58;10;19
43;59;60;52;61;47
44;45;61;55;56;23
45;19;27;67;61;32
46;51;65;13;4;11
47;58;54;23;28;12
48;63;5;14;3;59
49;27;13;10;48;22
50;33;48;15;22;64
51;12;35;62;45;71
52;10;46;60;34;67
53;7;8;1;51;34
54;35;58;25;48;37
55;17;23;18;5;28
56;65;16;59;49;10
57;66;54;67;43;11
58;19;37;35;18;34
59;25;11;37;17;44
60;56;58;62;21;13
61;15;45;66;69;4
62;44;59;66;27;17
63;7;25;67;16;24
64;58;63;13;56;42
65;20;66;13;33;63
66;62;8;11;10;64
67;36;68;22;15;10
68;8;63;30;66;43
69;51;2;14;49;48
70;22;11;63;1;16
71;30;45;14;10;50
72;57;65;63;68;12

[SEPARACIONES]
estudiante_i;estudiante_j
1;33
4;23
4;31
6;50
7;62
18;34
22;61
22;68
23;55
33;50
34;60
34;67
35;57
39;43
48;53
49;59
54;69
67;68

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
