# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 72 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 360 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_72_l_5_s_5_i_0
semilla=50756
N=360
C=5
L=72
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;72
2;72
3;72
4;72
5;72

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=13
minimo_O2=13
minimo_O3=13
minimo_O4=13
minimo_O5=13

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;3;3
2;O1;F;1;1;2
3;O1;F;2;2;3
4;O1;M;2;1;2
5;O1;M;3;3;3
6;O1;M;2;1;2
7;O1;F;3;1;2
8;O1;F;1;1;3
9;O1;F;2;1;1
10;O1;M;2;1;3
11;O1;M;3;1;1
12;O1;F;3;1;3
13;O1;M;1;2;3
14;O1;M;1;1;2
15;O1;M;2;2;3
16;O1;F;3;1;2
17;O1;M;3;3;2
18;O1;M;2;3;1
19;O1;M;1;1;3
20;O1;F;2;2;3
21;O1;M;3;1;2
22;O1;F;2;3;3
23;O1;F;2;1;2
24;O1;M;2;3;2
25;O1;F;1;1;3
26;O1;F;2;3;1
27;O1;F;1;3;1
28;O1;F;1;2;2
29;O1;M;1;2;2
30;O1;M;1;2;1
31;O1;F;1;2;3
32;O1;M;3;1;1
33;O1;F;1;3;1
34;O1;F;1;2;2
35;O1;M;2;1;2
36;O1;M;1;1;3
37;O1;F;1;2;2
38;O1;M;2;1;1
39;O1;F;2;1;2
40;O1;F;3;1;3
41;O1;F;1;1;3
42;O1;M;1;3;1
43;O1;F;2;1;1
44;O1;F;3;2;1
45;O1;M;2;3;2
46;O1;M;2;1;3
47;O1;M;1;2;3
48;O1;M;2;2;1
49;O1;F;1;1;2
50;O1;F;3;3;3
51;O1;F;2;2;3
52;O1;M;2;1;2
53;O1;F;2;3;3
54;O1;F;1;3;3
55;O1;M;2;1;3
56;O1;F;3;3;1
57;O1;F;3;1;1
58;O1;M;2;3;3
59;O1;F;3;2;1
60;O1;F;3;2;3
61;O1;M;1;1;1
62;O1;M;3;1;1
63;O1;M;2;2;3
64;O1;M;2;3;2
65;O1;F;2;2;3
66;O1;M;3;2;3
67;O1;F;3;1;3
68;O1;M;3;1;2
69;O1;M;3;3;2
70;O1;F;2;2;2
71;O1;M;2;1;3
72;O1;F;1;3;2
73;O2;M;1;2;2
74;O2;F;3;2;3
75;O2;F;3;3;1
76;O2;F;3;3;1
77;O2;F;1;1;2
78;O2;F;1;3;1
79;O2;M;2;3;3
80;O2;M;1;3;2
81;O2;F;1;1;3
82;O2;F;2;1;2
83;O2;M;2;2;3
84;O2;F;1;2;2
85;O2;F;2;1;3
86;O2;F;2;3;3
87;O2;F;2;2;1
88;O2;F;3;2;2
89;O2;M;3;2;3
90;O2;M;2;2;2
91;O2;M;2;2;3
92;O2;M;3;2;1
93;O2;F;3;3;2
94;O2;M;1;1;3
95;O2;M;3;1;2
96;O2;M;3;1;2
97;O2;M;3;3;2
98;O2;M;2;3;1
99;O2;F;3;2;3
100;O2;M;2;3;2
101;O2;M;3;3;1
102;O2;M;2;2;3
103;O2;M;3;1;1
104;O2;M;1;2;2
105;O2;M;2;1;1
106;O2;M;2;3;2
107;O2;F;1;1;3
108;O2;F;3;2;2
109;O2;M;3;2;1
110;O2;F;1;2;2
111;O2;F;3;3;1
112;O2;F;3;1;2
113;O2;M;3;3;2
114;O2;F;3;1;1
115;O2;M;1;1;2
116;O2;M;3;2;1
117;O2;M;1;1;3
118;O2;F;2;1;2
119;O2;M;2;1;1
120;O2;F;1;3;1
121;O2;F;3;1;3
122;O2;M;1;2;2
123;O2;F;2;2;1
124;O2;F;2;1;3
125;O2;F;3;2;1
126;O2;M;1;1;2
127;O2;M;2;1;3
128;O2;F;3;2;3
129;O2;M;2;2;2
130;O2;F;3;1;3
131;O2;F;1;2;1
132;O2;F;2;2;3
133;O2;F;2;3;2
134;O2;M;3;2;2
135;O2;M;1;1;3
136;O2;F;1;3;3
137;O2;M;2;2;1
138;O2;M;3;1;3
139;O2;M;1;1;1
140;O2;F;1;1;1
