# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_2_i_8
semilla=50374
N=54
C=2
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=12
minimo_O2=12

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;1;1
2;O1;M;2;3;2
3;O1;M;1;3;1
4;O1;F;2;1;1
5;O1;F;2;2;2
6;O1;M;3;2;3
7;O1;F;1;3;3
8;O1;F;2;3;3
9;O1;F;3;1;3
10;O1;M;2;3;3
11;O1;M;1;2;1
12;O1;M;1;3;2
13;O1;F;1;3;1
14;O1;M;3;2;1
15;O1;F;3;3;2
16;O1;M;2;3;3
17;O1;M;2;1;3
18;O1;F;3;3;3
19;O1;M;3;2;3
20;O1;M;3;3;3
21;O1;F;2;2;2
22;O1;F;3;1;3
23;O1;M;2;3;3
24;O1;F;2;3;2
25;O1;F;1;1;2
26;O1;M;2;2;3
27;O1;M;1;3;3
28;O2;M;1;2;1
29;O2;M;3;1;3
30;O2;F;2;1;2
31;O2;F;1;3;2
32;O2;M;3;1;1
33;O2;F;1;3;1
34;O2;F;3;3;1
35;O2;M;1;3;3
36;O2;M;2;3;1
37;O2;M;2;1;2
38;O2;F;2;3;1
39;O2;M;2;1;2
40;O2;F;1;3;1
41;O2;M;1;1;2
42;O2;F;1;3;2
43;O2;F;3;1;1
44;O2;F;2;2;2
45;O2;M;1;2;3
46;O2;M;2;2;1
47;O2;M;3;1;1
48;O2;F;3;2;1
49;O2;M;2;1;1
50;O2;M;1;1;1
51;O2;F;1;3;2
52;O2;F;3;2;2
53;O2;F;3;3;3
54;O2;M;1;1;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;12;39;46;36;5
2;23;46;26;25;43
3;50;26;51;23;12
4;7;48;31;8;10
5;52;4;29;39;2
6;41;53;48;28;31
7;15;43;53;34;8
8;44;32;49;13;1
9;43;4;31;17;18
10;37;1;7;27;38
11;2;20;17;9;40
12;9;18;38;51;43
13;40;42;5;37;18
14;25;13;15;28;4
15;38;40;37;10;33
16;25;34;53;29;30
17;46;1;13;42;10
18;48;34;36;40;53
19;30;18;26;24;31
20;2;27;47;49;42
21;3;19;18;13;54
22;42;46;3;52;7
23;41;21;27;40;49
24;44;9;31;16;18
25;11;19;43;45;16
26;49;16;29;3;32
27;29;51;10;18;39
28;9;47;40;35;21
29;21;16;5;31;22
30;47;44;35;27;20
31;39;36;3;40;43
32;29;46;4;21;54
33;54;3;50;23;4
34;7;16;4;18;10
35;52;3;11;37;42
36;29;37;31;44;45
37;34;21;35;3;8
38;36;54;51;2;31
39;30;40;46;48;28
40;24;25;38;31;9
41;15;18;49;45;30
42;44;26;31;22;53
43;25;44;11;52;28
44;23;9;4;37;7
45;54;30;2;29;17
46;23;2;34;12;15
47;7;12;45;41;53
48;46;11;34;27;6
49;5;24;52;50;6
50;41;3;22;48;24
51;53;36;48;28;3
52;19;32;4;47;20
53;8;10;46;45;52
54;49;3;18;6;52

[SEPARACIONES]
estudiante_i;estudiante_j
1;42
2;34
3;4
3;33
6;13
7;12
9;10
9;13
12;49
13;53
19;35
23;42
33;48
36;42

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
