# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 180 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_3_s_5_i_0
semilla=30634
N=180
C=5
L=36
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36
4;36
5;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=6
minimo_O2=6
minimo_O3=6
minimo_O4=6
minimo_O5=6

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;1;2
2;O1;M;2;3;3
3;O1;F;1;2;3
4;O1;M;2;3;2
5;O1;M;3;2;1
6;O1;M;3;3;3
7;O1;M;3;3;2
8;O1;F;2;1;2
9;O1;F;1;3;3
10;O1;F;2;1;2
11;O1;M;2;3;1
12;O1;F;2;3;3
13;O1;F;2;3;1
14;O1;M;3;1;1
15;O1;M;3;2;3
16;O1;F;1;3;3
17;O1;M;2;2;1
18;O1;F;1;3;3
19;O1;M;3;3;2
20;O1;M;3;3;2
21;O1;F;1;3;3
22;O1;F;3;1;3
23;O1;F;3;1;1
24;O1;F;3;1;2
25;O1;F;3;3;3
26;O1;M;1;1;2
27;O1;M;3;3;2
28;O1;F;1;3;3
29;O1;M;1;3;1
30;O1;F;1;2;3
31;O1;F;3;1;3
32;O1;M;2;1;2
33;O1;F;1;3;3
34;O1;F;1;1;3
35;O1;M;3;3;2
36;O1;M;3;1;1
37;O2;F;3;2;1
38;O2;M;2;3;2
39;O2;M;3;2;3
40;O2;M;3;1;1
41;O2;F;3;1;1
42;O2;F;3;3;1
43;O2;M;1;1;3
44;O2;M;2;1;3
45;O2;F;1;1;3
46;O2;F;1;2;1
47;O2;M;1;1;3
48;O2;M;2;1;1
49;O2;M;1;3;3
50;O2;M;1;2;2
51;O2;F;3;3;2
52;O2;F;1;3;3
53;O2;F;2;3;1
54;O2;F;1;2;2
55;O2;M;3;2;1
56;O2;M;2;1;3
57;O2;F;2;2;2
58;O2;F;1;2;2
59;O2;F;2;2;3
60;O2;F;2;3;2
61;O2;M;3;2;2
62;O2;F;1;3;3
63;O2;M;3;2;3
64;O2;M;3;1;3
65;O2;M;3;2;2
66;O2;F;1;1;2
67;O2;M;2;2;3
68;O2;F;3;2;2
69;O2;F;3;1;3
70;O2;F;3;2;1
71;O2;M;2;1;3
72;O2;M;3;1;3
73;O3;F;1;3;1
74;O3;F;3;3;2
75;O3;F;3;3;3
76;O3;M;1;3;2
77;O3;M;3;2;1
78;O3;M;1;2;3
79;O3;M;1;3;3
80;O3;M;2;3;2
81;O3;F;2;3;1
82;O3;M;2;3;1
83;O3;F;1;1;3
84;O3;F;1;1;3
85;O3;F;2;2;2
86;O3;F;1;1;3
87;O3;F;1;2;3
88;O3;F;2;3;1
89;O3;M;3;3;3
90;O3;F;3;3;3
91;O3;F;1;2;3
92;O3;F;1;2;2
93;O3;M;1;3;3
94;O3;M;1;3;2
95;O3;M;2;1;2
96;O3;M;3;3;2
97;O3;F;3;3;2
98;O3;M;1;2;2
99;O3;F;1;1;1
100;O3;M;2;3;3
101;O3;F;3;1;1
102;O3;F;3;1;1
103;O3;M;1;2;3
104;O3;M;2;1;3
105;O3;F;2;2;2
106;O3;M;1;1;2
107;O3;M;2;3;3
108;O3;M;1;2;3
109;O4;M;3;3;3
110;O4;M;1;1;2
111;O4;F;1;2;1
112;O4;M;3;3;1
113;O4;M;1;1;3
114;O4;F;1;2;1
115;O4;F;1;1;3
116;O4;F;1;3;3
117;O4;F;3;3;1
118;O4;M;3;1;1
119;O4;F;1;1;3
120;O4;M;2;1;2
121;O4;M;1;3;1
122;O4;F;2;3;1
123;O4;M;1;3;3
124;O4;M;2;3;2
125;O4;F;2;1;3
126;O4;M;3;2;3
127;O4;F;2;3;1
128;O4;M;3;1;1
129;O4;M;1;2;3
130;O4;M;3;2;3
131;O4;F;2;1;3
132;O4;F;1;3;2
133;O4;F;2;3;2
134;O4;F;1;1;3
135;O4;M;1;1;3
136;O4;F;3;1;1
137;O4;F;2;1;2
138;O4;M;2;1;3
139;O4;M;2;1;1
140;O4;M;1;1;2
141;O4;F;1;1;2
142;O4;F;2;2;1
143;O4;M;2;3;3
144;O4;F;2;3;2
145;O5;M;1;1;1
146;O5;M;2;2;2
147;O5;F;2;1;2
148;O5;F;2;2;1
149;O5;M;1;1;2
150;O5;M;2;3;3
151;O5;M;3;1;1
152;O5;F;1;3;3
153;O5;F;3;1;1
154;O5;F;1;1;3
155;O5;M;3;2;2
156;O5;M;2;3;3
157;O5;M;3;2;3
158;O5;F;2;2;2
159;O5;F;2;3;3
160;O5;M;2;2;3
161;O5;F;3;3;1
162;O5;M;2;2;1
163;O5;F;2;3;3
164;O5;M;3;1;2
165;O5;M;3;1;3
166;O5;M;2;1;1
167;O5;F;3;2;3
168;O5;F;1;1;3
169;O5;M;3;1;2
170;O5;M;1;2;3
171;O5;M;2;2;3
172;O5;M;2;3;1
173;O5;M;3;2;1
174;O5;F;3;2;1
175;O5;F;1;2;2
176;O5;F;1;2;3
177;O5;F;3;1;3
178;O5;F;1;3;1
179;O5;F;2;3;2
180;O5;F;3;1;3

[PREFERENCIAS]
# En esta familia P=3, por lo que cada estudiante tiene 3 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3
1;109;47;140
2;147;61;151
3;80;128;38
4;122;36;155
5;53;92;90
6;144;94;72
7;84;68;27
8;33;156;39
9;115;29;50
10;82;168;143
11;17;166;101
12;158;9;48
13;106;162;81
14;165;37;32
15;65;89;126
16;117;24;31
17;159;126;77
18;136;114;12
19;37;153;170
20;161;177;160
21;94;161;84
22;6;59;25
23;92;135;1
24;88;96;113
25;1;142;147
26;17;16;67
27;6;30;95
28;156;141;35
29;62;77;4
30;78;109;79
31;68;2;164
32;141;104;54
33;120;123;149
34;102;129;145
35;75;156;73
36;7;111;47
37;84;20;173
38;5;165;122
39;114;160;5
40;126;46;134
41;48;65;102
42;96;33;115
43;165;146;174
44;171;56;77
45;33;92;27
46;127;24;70
47;138;50;161
48;118;17;15
49;102;179;141
50;45;133;87
51;33;34;9
52;8;100;157
53;54;23;102
54;70;92;169
55;130;11;126
56;100;66;9
57;23;103;71
58;24;136;1
59;178;75;139
60;63;111;1
61;64;115;110
62;21;17;103
63;85;100;37
64;79;112;104
65;127;174;79
66;167;10;5
67;4;38;106
68;148;101;31
69;10;8;51
70;23;32;78
71;134;80;122
72;176;99;8
73;180;46;173
74;102;38;37
75;50;145;103
76;23;127;3
77;140;54;120
78;22;88;173
79;115;58;55
80;85;10;70
81;80;173;70
82;170;69;89
83;160;123;65
84;96;109;147
85;156;160;175
86;24;5;19
87;11;96;52
88;106;38;136
89;132;159;62
90;24;114;178
91;62;164;41
92;143;45;105
93;75;26;133
94;157;47;166
95;61;117;128
96;150;75;7
97;96;73;6
98;54;160;70
99;6;9;31
100;35;95;154
101;175;19;152
102;46;99;144
103;124;64;170
104;91;43;90
105;107;151;71
106;28;141;175
107;44;67;150
108;10;134;140
109;64;164;71
110;54;25;12
111;126;59;28
112;4;126;143
113;107;126;124
114;55;35;24
115;78;166;24
116;165;173;155
117;140;177;104
118;125;33;123
119;28;61;55
120;125;102;36
121;65;150;73
122;104;164;136
123;10;47;42
124;61;86;83
125;83;18;112
126;16;180;175
127;1;41;86
128;17;116;38
129;47;91;14
130;158;12;77
131;115;138;49
132;125;149;98
133;45;7;160
134;1;79;81
135;49;22;31
136;8;65;124
137;54;149;125
138;81;111;47
139;15;36;78
140;144;123;116
141;59;98;45
142;165;98;47
143;61;170;47
144;172;7;21
145;167;125;59
146;80;91;151
147;127;172;142
148;47;94;83
149;74;170;72
150;132;137;31
151;130;92;97
152;119;32;7
153;163;86;33
154;20;161;112
155;65;109;95
156;122;90;51
157;116;158;165
158;1;146;137
159;14;68;138
160;173;73;100
161;78;83;108
162;176;81;39
163;49;100;87
164;84;1;174
165;81;10;52
166;129;119;168
167;42;43;23
168;167;1;147
169;172;28;29
170;160;19;27
171;95;8;166
172;33;104;179
173;150;85;54
174;35;32;108
175;136;132;114
176;93;118;98
177;52;155;49
178;101;151;120
179;51;143;119
180;42;35;30

[SEPARACIONES]
estudiante_i;estudiante_j
1;155
3;52
8;28
14;131
17;146
18;150
19;139
19;147
20;98
22;102
24;35
28;95
32;126
34;103
34;151
37;125
37;173
38;57
39;95
41;67
44;54
44;164
54;162
55;86
57;129
66;90
67;151
71;164
72;149
73;159
77;92
81;139
87;88
91;163
93;162
95;177
96;110
97;161
98;115
104;129
110;111
113;141
123;137
124;144
132;180

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
