# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 3 preferencias por estudiante
# C = 7 cursos nuevos
# Total = 126 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_3_s_7_i_0
semilla=30782
N=126
C=7
L=18
P=3

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18
5;18
6;18
7;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5,O6,O7
minimo_O1=1
minimo_O2=1
minimo_O3=1
minimo_O4=1
minimo_O5=1
minimo_O6=1
minimo_O7=1

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;3;1;2
2;O1;M;3;3;3
3;O1;F;1;3;2
4;O1;M;1;1;3
5;O1;M;3;1;2
6;O1;M;3;1;2
7;O1;F;1;3;3
8;O1;M;3;2;3
9;O1;F;2;1;3
10;O1;M;1;1;1
11;O1;M;1;3;3
12;O1;F;3;3;1
13;O1;F;1;1;2
14;O1;F;2;3;2
15;O1;F;2;1;3
16;O1;F;2;1;2
17;O1;M;3;1;2
18;O1;M;3;2;1
19;O2;M;1;3;2
20;O2;F;1;1;3
21;O2;F;2;3;1
22;O2;F;2;1;2
23;O2;M;1;3;3
24;O2;F;3;3;3
25;O2;F;2;3;2
26;O2;F;3;1;2
27;O2;F;3;2;1
28;O2;M;1;3;2
29;O2;M;1;2;3
30;O2;M;1;2;2
31;O2;M;3;2;3
32;O2;F;2;1;2
33;O2;M;1;3;1
34;O2;M;2;3;3
35;O2;F;1;3;2
36;O2;M;1;3;1
37;O3;M;3;2;1
38;O3;M;1;2;1
39;O3;M;1;1;1
40;O3;F;2;2;1
41;O3;F;1;3;3
42;O3;M;3;3;3
43;O3;F;1;2;2
44;O3;F;2;1;1
45;O3;M;1;2;3
46;O3;M;2;1;1
47;O3;M;3;1;3
48;O3;F;3;3;3
49;O3;M;1;2;3
50;O3;F;1;3;2
