# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_7_s_4_i_6
semilla=70576
N=108
C=4
L=27
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=5
minimo_O2=5
minimo_O3=5
minimo_O4=5

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;3;2;3
2;O1;M;3;1;3
3;O1;M;1;3;1
4;O1;F;1;3;2
5;O1;F;1;3;3
6;O1;M;1;3;3
7;O1;F;1;1;2
8;O1;M;3;1;1
9;O1;M;1;2;2
10;O1;M;2;2;3
11;O1;F;2;1;2
12;O1;F;3;3;1
13;O1;F;2;2;1
14;O1;F;3;3;1
15;O1;F;2;1;3
16;O1;F;3;1;1
17;O1;M;2;3;2
18;O1;M;1;2;3
19;O1;M;2;3;1
20;O1;F;1;3;2
21;O1;F;3;2;3
22;O1;F;2;3;1
23;O1;M;2;2;1
24;O1;M;2;3;3
25;O1;F;2;3;2
26;O1;M;3;2;2
27;O1;M;3;1;1
28;O2;F;1;3;3
29;O2;M;1;2;3
30;O2;M;3;3;3
31;O2;F;3;1;2
32;O2;M;3;1;2
33;O2;F;1;1;2
34;O2;M;1;3;3
35;O2;M;1;1;1
36;O2;F;3;1;2
37;O2;M;1;1;1
38;O2;M;2;3;2
39;O2;F;3;3;1
40;O2;M;1;3;1
41;O2;M;2;1;2
42;O2;F;2;1;1
43;O2;M;1;1;1
44;O2;F;2;1;3
45;O2;M;1;3;1
46;O2;F;1;1;3
47;O2;M;1;2;1
48;O2;F;1;3;1
49;O2;F;2;3;1
50;O2;M;1;3;3
51;O2;F;3;2;2
52;O2;F;2;1;3
53;O2;F;1;3;2
54;O2;M;3;3;1
55;O3;M;1;3;3
56;O3;M;3;1;3
57;O3;M;3;1;3
58;O3;F;3;2;2
59;O3;M;2;3;2
60;O3;F;1;1;3
61;O3;F;1;1;1
62;O3;F;2;2;2
63;O3;F;2;3;3
64;O3;M;3;3;2
65;O3;F;3;1;2
66;O3;M;3;1;3
67;O3;M;1;2;2
68;O3;F;3;2;2
69;O3;F;2;2;3
70;O3;F;3;3;3
71;O3;M;1;2;1
72;O3;M;1;1;3
73;O3;F;2;3;1
74;O3;M;2;3;1
75;O3;M;3;1;1
76;O3;M;2;1;1
77;O3;F;1;2;1
78;O3;M;1;2;3
79;O3;F;2;2;2
80;O3;F;3;2;3
