# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 72 estudiantes por curso
# P = 7 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 288 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_72_l_7_s_4_i_5
semilla=70704
N=288
C=4
L=72
P=7

[CURSOS_NUEVOS]
curso;capacidad
1;72
2;72
3;72
4;72

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=17
minimo_O2=17
minimo_O3=17
minimo_O4=17

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;2;3
2;O1;M;2;3;2
3;O1;F;2;1;1
4;O1;F;3;1;1
5;O1;F;1;1;2
6;O1;F;3;1;2
7;O1;F;2;3;3
8;O1;M;1;3;1
9;O1;M;2;1;3
10;O1;F;2;2;3
11;O1;M;2;3;2
12;O1;F;1;1;1
13;O1;F;3;3;3
14;O1;M;3;1;1
15;O1;M;1;1;1
16;O1;M;1;2;3
17;O1;F;1;3;1
18;O1;F;2;1;1
19;O1;F;2;2;3
20;O1;F;2;3;1
21;O1;F;3;3;2
22;O1;F;2;3;1
23;O1;F;2;2;2
24;O1;M;2;2;1
25;O1;M;1;3;2
26;O1;F;1;3;3
27;O1;M;1;3;3
28;O1;M;2;1;1
29;O1;M;2;1;1
30;O1;F;3;1;1
31;O1;F;3;2;3
32;O1;M;1;1;3
33;O1;F;3;2;3
34;O1;F;3;3;1
35;O1;M;1;1;3
36;O1;M;1;3;1
37;O1;M;2;2;2
38;O1;M;1;1;2
39;O1;M;3;1;2
40;O1;F;2;1;2
41;O1;M;1;3;1
42;O1;M;3;3;2
43;O1;M;3;2;2
44;O1;F;2;2;3
45;O1;M;3;3;3
46;O1;M;3;2;1
47;O1;M;1;2;3
48;O1;M;1;3;1
49;O1;M;3;2;3
50;O1;F;3;1;3
51;O1;M;3;3;3
52;O1;F;3;3;1
53;O1;M;2;2;3
54;O1;M;1;1;2
55;O1;F;2;1;3
56;O1;F;2;2;1
57;O1;M;3;1;2
58;O1;F;1;3;1
59;O1;M;1;1;3
60;O1;F;1;2;1
61;O1;F;3;3;2
62;O1;F;2;2;2
63;O1;M;3;2;1
64;O1;F;1;2;1
65;O1;M;3;2;3
66;O1;F;3;3;2
67;O1;M;2;1;2
68;O1;F;3;3;3
69;O1;F;2;3;1
70;O1;F;2;3;2
71;O1;M;1;2;1
72;O1;F;1;2;1
73;O2;F;3;2;1
74;O2;F;1;2;1
75;O2;F;1;2;3
76;O2;F;2;1;3
77;O2;F;1;1;3
78;O2;F;2;2;3
79;O2;M;3;1;2
80;O2;F;1;1;1
81;O2;M;2;3;3
82;O2;M;1;1;3
83;O2;F;1;1;1
84;O2;M;3;2;1
85;O2;M;1;2;1
86;O2;F;3;3;3
87;O2;M;2;3;2
88;O2;F;2;1;2
89;O2;F;2;2;1
90;O2;F;3;3;1
91;O2;M;1;1;1
92;O2;M;3;2;1
93;O2;M;3;1;1
94;O2;M;2;1;3
95;O2;M;1;1;1
96;O2;F;1;3;1
97;O2;F;2;2;2
98;O2;F;3;2;2
99;O2;M;2;3;1
100;O2;M;1;3;3
101;O2;F;3;3;3
102;O2;M;3;1;2
103;O2;F;2;2;3
104;O2;F;1;3;1
105;O2;M;3;1;1
106;O2;F;1;1;2
107;O2;M;2;1;3
108;O2;M;1;2;3
109;O2;F;3;1;2
110;O2;M;3;1;3
111;O2;F;3;1;1
112;O2;F;2;1;2
113;O2;F;1;2;2
114;O2;M;3;2;2
115;O2;M;2;2;3
116;O2;M;3;3;3
117;O2;F;1;1;2
118;O2;F;3;1;3
119;O2;M;1;3;2
120;O2;M;1;3;2
121;O2;F;1;2;1
122;O2;F;1;2;2
123;O2;M;1;3;3
124;O2;M;1;1;1
125;O2;M;3;2;3
126;O2;M;3;1;2
127;O2;M;3;1;3
128;O2;M;1;2;2
129;O2;F;2;2;2
130;O2;F;2;3;1
131;O2;F;1;1;1
132;O2;M;1;2;3
133;O2;F;3;1;1
134;O2;F;2;1;2
135;O2;F;3;2;1
136;O2;F;2;2;1
137;O2;M;1;2;2
138;O2;M;3;1;2
139;O2;M;3;3;3
140;O2;F;2;3;3
141;O2;M;1;1;2
142;O2;M;3;1;1
143;O2;M;2;1;3
144;O2;F;2;1;3
145;O3;M;3;3;2
146;O3;M;1;3;1
147;O3;F;2;3;1
148;O3;M;2;1;1
149;O3;F;1;3;1
150;O3;M;1;3;1
151;O3;M;1;1;2
152;O3;M;2;1;2
153;O3;F;3;3;3
154;O3;F;1;1;2
155;O3;F;3;3;3
156;O3;M;2;2;1
157;O3;M;2;1;1
158;O3;M;3;3;3
159;O3;F;3;1;3
160;O3;F;1;3;1
161;O3;M;3;2;1
162;O3;M;2;3;2
163;O3;F;3;2;3
164;O3;F;2;1;3
165;O3;M;3;2;1
166;O3;F;3;2;3
167;O3;M;2;3;1
168;O3;F;1;1;2
169;O3;F;1;2;3
170;O3;F;2;1;1
171;O3;M;2;1;1
172;O3;M;3;3;2
173;O3;F;1;2;1
174;O3;M;2;2;1
175;O3;F;1;3;1
176;O3;M;1;3;2
177;O3;M;3;2;1
178;O3;F;1;2;2
179;O3;M;2;1;3
180;O3;M;1;2;1
181;O3;F;2;1;2
182;O3;M;2;3;3
183;O3;F;3;3;2
184;O3;M;3;3;1
185;O3;M;3;2;1
