# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 36 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 3 cursos nuevos
# Total = 108 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_36_l_5_s_3_i_1
semilla=50453
N=108
C=3
L=36
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;36
2;36
3;36

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3
minimo_O1=11
minimo_O2=11
minimo_O3=11

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;1;2;1
2;O1;M;1;3;2
3;O1;F;2;1;3
4;O1;M;3;1;2
5;O1;F;3;3;3
6;O1;M;1;1;2
7;O1;M;2;1;1
8;O1;M;1;2;2
9;O1;M;1;1;1
10;O1;F;2;3;3
11;O1;M;1;1;2
12;O1;F;3;1;1
13;O1;F;2;1;3
14;O1;M;2;1;2
15;O1;M;3;3;1
16;O1;F;1;1;2
17;O1;M;2;1;2
18;O1;F;1;3;1
19;O1;F;3;1;3
20;O1;F;2;2;3
21;O1;F;2;1;2
22;O1;F;3;3;1
23;O1;F;3;1;1
24;O1;M;3;2;1
25;O1;F;1;1;1
26;O1;F;2;2;1
27;O1;M;2;3;3
28;O1;M;3;2;1
29;O1;F;1;1;3
30;O1;F;3;2;3
31;O1;M;3;1;1
32;O1;F;3;3;1
33;O1;M;3;1;2
34;O1;F;3;1;2
35;O1;M;1;2;1
36;O1;M;2;2;3
37;O2;F;2;2;2
38;O2;M;3;2;2
39;O2;F;2;3;2
40;O2;M;3;1;1
41;O2;F;2;3;2
42;O2;F;1;2;3
43;O2;F;1;2;1
44;O2;M;1;1;1
45;O2;M;3;2;1
46;O2;F;2;2;3
47;O2;M;3;1;1
48;O2;F;2;3;3
49;O2;M;2;1;1
50;O2;F;3;2;2
51;O2;F;3;3;3
52;O2;M;2;3;3
53;O2;M;3;3;2
54;O2;M;1;3;3
55;O2;M;2;2;2
56;O2;M;3;1;3
57;O2;M;2;3;1
58;O2;F;1;1;3
59;O2;M;1;1;2
60;O2;F;3;1;3
61;O2;M;3;2;1
62;O2;F;3;1;1
63;O2;M;1;3;2
64;O2;M;3;2;2
65;O2;M;2;3;1
66;O2;F;3;1;2
67;O2;M;1;2;2
68;O2;F;1;1;1
69;O2;F;2;3;1
70;O2;F;1;3;3
71;O2;F;2;3;1
72;O2;F;3;2;1
73;O3;M;3;2;3
74;O3;M;3;1;1
75;O3;F;2;3;2
76;O3;M;3;3;2
77;O3;M;2;1;1
78;O3;M;1;1;1
79;O3;F;1;1;3
80;O3;M;2;1;2
81;O3;M;1;1;2
82;O3;F;3;2;1
83;O3;F;2;2;2
84;O3;M;2;3;3
85;O3;F;3;2;2
86;O3;F;2;3;2
87;O3;F;3;3;2
88;O3;F;2;1;2
89;O3;M;3;2;1
90;O3;M;2;3;2
91;O3;M;2;1;3
92;O3;M;2;2;3
93;O3;F;2;2;2
94;O3;F;1;3;3
95;O3;F;2;1;3
96;O3;M;3;1;1
97;O3;M;2;2;1
98;O3;M;2;3;2
99;O3;M;2;1;1
100;O3;M;2;3;3
101;O3;M;1;3;3
102;O3;F;3;2;3
103;O3;F;2;3;1
104;O3;F;2;1;2
105;O3;F;2;2;2
106;O3;F;2;3;1
107;O3;F;3;2;2
108;O3;F;3;1;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;102;43;94;9;65
2;86;45;24;70;80
3;95;59;76;24;34
4;71;101;18;30;50
5;92;42;59;63;32
6;39;96;94;62;101
7;36;84;9;27;99
8;104;30;57;95;14
9;102;99;75;13;88
10;1;78;24;71;68
11;9;51;104;45;107
12;68;106;32;26;20
13;74;27;64;85;11
14;93;5;46;39;72
15;68;24;41;98;75
16;86;29;108;10;19
17;5;88;13;6;95
18;96;57;73;103;91
19;2;90;7;52;38
20;107;96;93;91;10
21;18;24;37;14;25
22;5;50;59;94;74
23;100;3;64;72;77
24;45;8;76;22;73
25;4;96;14;49;54
26;41;51;28;5;96
27;24;42;83;107;50
28;51;9;66;21;74
29;90;15;1;87;33
30;10;3;48;97;61
31;103;67;46;36;89
32;57;24;63;77;36
33;38;71;39;68;86
34;27;5;80;49;63
35;30;90;40;103;52
36;34;104;95;28;14
37;72;104;30;73;21
38;104;67;30;34;55
39;75;22;1;61;62
40;58;67;50;45;52
41;75;52;19;14;74
42;5;84;39;74;34
43;35;45;72;100;79
44;53;46;92;69;65
45;57;104;3;106;46
46;42;70;98;34;84
47;17;27;16;38;96
48;52;45;79;20;23
49;3;10;78;79;95
50;16;102;108;25;96
51;31;77;89;20;15
52;99;21;57;4;100
53;82;86;23;59;12
54;56;55;26;90;38
55;89;103;7;45;67
56;76;96;48;2;87
57;86;55;7;79;14
58;52;104;57;17;13
59;65;5;28;63;22
60;88;69;18;90;77
61;107;39;46;29;50
