# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 2 cursos nuevos
# Total = 54 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_2_i_6
semilla=50360
N=54
C=2
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2
minimo_O1=12
minimo_O2=12

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;1;3
2;O1;F;2;2;3
3;O1;F;1;2;1
4;O1;M;3;2;2
5;O1;M;3;3;1
6;O1;M;3;3;3
7;O1;M;2;3;2
8;O1;M;2;3;3
9;O1;M;2;1;1
10;O1;F;2;1;2
11;O1;M;2;3;2
12;O1;F;1;2;2
13;O1;M;3;3;2
14;O1;F;2;1;1
15;O1;F;2;2;3
16;O1;F;1;2;3
17;O1;F;1;2;1
18;O1;F;1;1;2
19;O1;M;2;2;3
20;O1;M;2;1;2
21;O1;M;3;1;1
22;O1;F;1;3;3
23;O1;M;1;1;2
24;O1;M;2;2;2
25;O1;F;2;3;3
26;O1;F;2;1;2
27;O1;M;2;2;2
28;O2;F;2;2;2
29;O2;M;3;2;3
30;O2;F;3;2;2
31;O2;F;3;2;3
32;O2;F;2;2;3
33;O2;F;2;3;3
34;O2;M;2;3;3
35;O2;F;1;3;3
36;O2;M;3;2;2
37;O2;F;3;3;2
38;O2;M;2;1;3
39;O2;M;2;2;1
40;O2;F;3;1;2
41;O2;M;3;2;1
42;O2;M;2;2;2
43;O2;M;1;1;1
44;O2;M;1;1;2
45;O2;M;2;3;1
46;O2;M;1;2;1
47;O2;F;3;2;1
48;O2;M;2;3;3
49;O2;F;2;2;2
50;O2;M;1;3;1
51;O2;F;3;2;1
52;O2;F;3;1;2
53;O2;F;2;1;2
54;O2;M;3;2;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;2;11;51;46;27
2;14;21;20;37;19
3;21;22;11;18;45
4;51;36;54;25;41
5;53;36;35;43;45
6;4;29;46;48;8
7;49;23;42;5;13
8;4;10;38;52;12
9;24;6;15;16;35
10;51;28;54;15;17
11;37;42;21;26;33
12;43;18;1;2;48
13;18;11;15;37;20
14;46;7;1;26;31
15;9;22;26;1;18
16;32;39;22;25;8
17;42;22;47;54;30
18;29;28;26;20;44
19;17;36;6;15;35
20;39;12;46;1;13
21;25;2;40;43;42
22;45;52;54;10;26
23;32;41;18;8;29
24;26;29;47;32;50
25;30;37;39;42;41
26;11;31;27;45;22
27;15;48;46;12;9
28;21;9;30;33;17
29;31;12;25;50;8
30;31;53;12;18;20
31;53;39;40;15;46
32;34;53;30;10;46
33;26;27;8;44;29
34;33;11;19;16;31
35;34;16;13;43;49
36;43;32;22;47;33
37;34;22;47;38;11
38;32;29;10;54;9
39;26;48;27;49;41
40;49;6;35;22;21
41;39;14;9;53;50
42;52;4;38;18;8
43;16;18;51;28;12
44;25;48;39;16;7
45;43;17;19;48;13
46;15;36;30;11;38
47;8;34;28;37;21
48;9;17;45;15;12
49;25;14;45;40;37
50;11;51;44;46;47
51;43;26;8;27;3
52;15;20;30;19;9
53;20;21;40;54;51
54;6;17;9;19;33

[SEPARACIONES]
estudiante_i;estudiante_j
2;23
3;21
3;43
6;35
8;50
9;14
10;13
10;32
11;22
12;24
21;35
26;51
27;33
35;53

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
