# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 18 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 4 cursos nuevos
# Total = 72 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_18_l_5_s_4_i_3
semilla=50514
N=72
C=4
L=18
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;18
2;18
3;18
4;18

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4
minimo_O1=3
minimo_O2=3
minimo_O3=3
minimo_O4=3

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;M;2;1;3
2;O1;M;2;3;3
3;O1;F;2;1;2
4;O1;M;3;1;1
5;O1;M;3;3;1
6;O1;M;2;2;2
7;O1;M;3;1;2
8;O1;F;3;3;3
9;O1;F;1;2;2
10;O1;F;3;1;3
11;O1;M;3;2;1
12;O1;M;1;1;3
13;O1;F;1;3;2
14;O1;F;1;3;1
15;O1;F;2;1;3
16;O1;F;3;2;1
17;O1;F;2;1;1
18;O1;M;2;3;2
19;O2;F;3;1;3
20;O2;M;1;2;1
21;O2;F;3;1;1
22;O2;M;1;2;1
23;O2;M;2;2;3
24;O2;F;1;1;1
25;O2;F;1;3;3
26;O2;F;1;2;1
27;O2;F;1;3;3
28;O2;F;3;2;3
29;O2;M;3;2;3
30;O2;M;1;1;3
31;O2;M;1;3;3
32;O2;M;3;3;2
33;O2;F;1;2;3
34;O2;M;1;1;2
35;O2;M;1;1;3
36;O2;F;3;1;1
37;O3;F;2;1;2
38;O3;F;1;2;1
39;O3;F;3;1;3
40;O3;M;3;2;1
41;O3;M;3;3;1
42;O3;M;3;1;1
43;O3;F;3;3;3
44;O3;M;1;3;2
45;O3;M;2;3;1
46;O3;F;1;3;1
47;O3;M;1;1;3
48;O3;F;2;1;1
49;O3;M;1;2;1
50;O3;F;1;2;2
51;O3;M;3;1;2
52;O3;F;1;2;2
53;O3;F;3;1;2
54;O3;M;2;2;1
55;O4;F;1;2;1
56;O4;M;3;2;1
57;O4;F;3;3;2
58;O4;F;2;2;1
59;O4;M;1;3;3
60;O4;M;3;3;1
61;O4;M;1;1;3
62;O4;F;3;2;1
63;O4;F;3;2;1
64;O4;M;2;3;1
65;O4;F;3;3;3
66;O4;F;2;3;3
67;O4;F;3;2;2
68;O4;M;1;3;2
69;O4;M;3;1;1
70;O4;M;3;1;2
71;O4;M;3;1;2
72;O4;F;1;2;3

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;44;65;55;39;34
2;36;61;69;30;21
3;60;43;12;28;18
4;23;37;71;55;62
5;44;62;18;22;61
6;55;2;47;13;48
7;2;25;68;6;60
8;26;70;38;39;48
9;32;63;62;27;20
10;19;69;50;70;67
11;45;62;8;9;70
12;17;64;1;35;14
13;47;22;71;23;26
14;42;61;46;2;47
15;46;37;27;14;33
16;49;39;14;37;11
17;34;39;6;4;53
18;41;56;62;11;43
19;53;1;16;33;37
20;30;33;66;50;46
21;22;53;46;4;69
22;19;57;47;20;69
23;41;65;45;33;50
24;43;6;51;25;54
25;13;19;24;1;72
26;51;56;41;5;43
27;43;63;5;32;33
28;19;14;71;20;30
29;54;10;34;3;13
30;43;37;71;66;23
31;57;12;68;7;51
32;17;9;45;15;29
33;22;5;10;4;58
34;58;72;28;26;47
35;70;1;45;12;22
36;14;10;43;53;26
37;20;36;24;47;14
38;34;14;9;40;48
39;54;13;5;72;65
40;57;48;56;61;7
41;56;62;42;9;39
42;16;25;59;21;4
43;60;40;23;34;54
44;67;72;70;29;41
45;61;37;13;24;43
46;66;34;65;33;45
47;39;22;67;49;52
48;12;29;2;8;18
49;17;42;57;33;66
50;19;18;7;34;54
51;57;44;28;41;15
52;25;1;13;5;18
53;51;30;29;47;52
54;70;48;56;15;67
55;37;8;10;51;57
56;52;23;43;11;36
57;17;16;1;8;5
58;5;46;15;56;27
59;39;50;52;60;2
60;52;30;24;14;40
61;11;70;13;22;58
62;33;23;19;27;58
63;33;6;5;1;11
64;53;25;41;33;70
65;18;70;58;24;61
66;35;3;44;42;4
67;50;49;37;23;64
68;23;70;42;69;71
69;59;8;56;1;64
70;20;1;37;63;39
71;20;17;37;1;30
72;69;51;11;19;14

[SEPARACIONES]
estudiante_i;estudiante_j
3;9
5;36
6;71
9;18
12;43
13;33
14;36
15;54
20;41
21;28
21;55
27;63
33;43
38;64
51;61
56;66
61;63
65;72

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
