# ------------------------------------------------------------
# Instancia sintetica para pruebas del modelo exacto
# L = 27 estudiantes por curso
# P = 5 preferencias por estudiante
# C = 5 cursos nuevos
# Total = 135 estudiantes
# ------------------------------------------------------------

# INSTANCIA DE REASIGNACION DE ESTUDIANTES
# Este archivo contiene los datos de entrada de la instancia. La solucion se guarda aparte.

[INSTANCIA]
nombre=c_n_27_l_5_s_5_i_3
semilla=50642
N=135
C=5
L=27
P=5

[CURSOS_NUEVOS]
curso;capacidad
1;27
2;27
3;27
4;27
5;27

[BALANCE_GENERO]
grupos=F,M
diferencia_maxima=1

[CURSOS_ORIGEN]
cursos_origen=O1,O2,O3,O4,O5
minimo_O1=4
minimo_O2=4
minimo_O3=4
minimo_O4=4
minimo_O5=4

[CRITERIOS_BALANCE]
criterios=academico,socioemocional,convivencia
niveles=1,2,3

[ESTUDIANTES]
estudiante;curso_origen;genero;academico;socioemocional;convivencia
1;O1;F;2;1;1
2;O1;M;3;1;2
3;O1;M;1;3;1
4;O1;F;1;3;3
5;O1;M;1;1;1
6;O1;F;3;2;2
7;O1;M;1;3;3
8;O1;M;2;2;2
9;O1;F;3;3;1
10;O1;F;3;2;3
11;O1;F;1;1;1
12;O1;M;3;1;3
13;O1;F;3;2;3
14;O1;F;1;2;2
15;O1;M;3;1;3
16;O1;M;1;1;2
17;O1;M;2;3;2
18;O1;F;1;2;3
19;O1;M;3;1;3
20;O1;F;3;3;3
21;O1;M;2;1;1
22;O1;F;1;1;1
23;O1;M;1;1;3
24;O1;F;3;2;3
25;O1;M;3;2;2
26;O1;F;1;3;2
27;O1;M;1;3;3
28;O2;F;3;3;1
29;O2;F;1;3;1
30;O2;M;3;1;1
31;O2;F;1;1;3
32;O2;F;1;3;2
33;O2;F;3;2;1
34;O2;M;1;1;3
35;O2;M;2;1;2
36;O2;M;1;1;2
37;O2;M;2;1;1
38;O2;F;1;1;2
39;O2;M;1;3;1
40;O2;F;2;1;1
41;O2;M;3;1;1
42;O2;M;1;1;3
43;O2;F;1;2;1
44;O2;F;3;2;2
45;O2;M;2;3;3
46;O2;F;3;1;2
47;O2;M;2;2;2
48;O2;M;3;1;2
49;O2;M;3;3;1
50;O2;M;3;2;1
51;O2;F;3;2;1
52;O2;M;3;1;1
53;O2;F;3;3;2
54;O2;F;2;1;1
55;O3;M;2;1;1
56;O3;F;3;1;1
57;O3;M;2;2;1
58;O3;M;3;1;3
59;O3;M;3;1;2
60;O3;M;2;3;1
61;O3;F;1;1;2
62;O3;F;1;3;2
63;O3;M;1;2;2
64;O3;M;3;1;1
65;O3;F;2;1;1
66;O3;M;1;3;3
67;O3;F;1;3;2
68;O3;F;2;3;2
69;O3;F;3;1;2
70;O3;M;3;3;2
71;O3;F;2;3;2
72;O3;M;1;1;2
73;O3;F;3;3;3
74;O3;M;2;2;3
75;O3;F;1;3;1
76;O3;F;3;3;3
77;O3;F;2;1;1
78;O3;M;1;2;1
79;O3;M;2;3;3
80;O3;M;1;3;2
81;O3;F;2;2;1
82;O4;M;3;1;3
83;O4;M;1;1;2
84;O4;F;3;3;1
85;O4;F;3;2;3
86;O4;M;2;1;3
87;O4;M;3;3;1
88;O4;M;2;2;3
89;O4;M;1;2;1
90;O4;F;1;1;3
91;O4;M;2;1;2
92;O4;M;3;1;3
93;O4;M;1;2;1
94;O4;F;1;1;2
95;O4;M;3;3;3
96;O4;F;3;3;1
97;O4;M;1;2;1
98;O4;F;3;1;2
99;O4;M;3;2;2
100;O4;M;1;2;2
101;O4;F;2;3;1
102;O4;F;1;3;1
103;O4;F;1;2;2
104;O4;M;3;2;3
105;O4;F;1;2;1
106;O4;F;3;2;3
107;O4;F;2;1;1
108;O4;F;1;1;2
109;O5;F;2;1;3
110;O5;F;2;3;3
111;O5;F;2;1;1
112;O5;M;3;3;1
113;O5;F;3;3;2
114;O5;F;2;3;3
115;O5;F;2;2;2
116;O5;F;1;2;1
117;O5;M;2;2;3
118;O5;M;3;2;2
119;O5;M;2;2;1
120;O5;F;1;1;1
121;O5;F;2;2;3
122;O5;M;3;3;3
123;O5;F;1;1;2
124;O5;F;3;1;2
125;O5;M;1;2;1
126;O5;M;3;3;1
127;O5;F;3;1;2
128;O5;F;1;3;3
129;O5;M;3;2;1
130;O5;M;2;1;1
131;O5;M;3;3;3
132;O5;M;3;1;3
133;O5;M;3;3;1
134;O5;M;3;2;1
135;O5;M;1;1;1

[PREFERENCIAS]
# En esta familia P=5, por lo que cada estudiante tiene 5 preferencias
estudiante;preferencia_1;preferencia_2;preferencia_3;preferencia_4;preferencia_5
1;100;124;82;15;119
2;19;33;52;115;44
3;54;110;83;101;50
4;55;67;95;105;25
5;67;82;36;66;48
6;121;37;28;13;15
7;55;50;94;74;72
8;34;58;39;109;23
9;55;114;14;130;26
10;19;125;41;68;118
11;107;36;90;135;113
12;52;56;81;88;118
13;80;63;66;76;48
14;79;120;131;122;88
15;61;5;19;51;2
16;114;104;37;125;5
17;44;129;60;59;46
18;29;51;85;34;124
19;10;40;15;12;28
20;135;6;21;65;87
21;76;132;25;23;126
22;30;82;37;114;60
23;107;66;29;48;6
24;118;111;9;14;4
25;26;28;6;31;47
26;33;109;78;53;46
27;26;50;65;6;40
28;84;131;22;25;112
29;14;35;78;84;25
30;118;7;35;110;69
31;39;51;7;89;99
32;72;123;98;53;44
33;126;76;104;108;8
34;8;27;96;66;105
35;9;85;83;42;17
36;80;73;12;51;32
37;25;10;79;74;71
38;18;101;102;21;98
39;17;94;87;91;82
40;119;19;75;8;15
41;37;74;9;64;111
42;116;121;100;25;3
43;44;31;65;103;23
44;86;58;109;62;90
45;3;133;48;66;92
46;56;36;15;71;129
47;103;62;121;78;66
48;126;18;105;97;26
49;110;98;118;40;131
50;44;25;27;89;62
51;117;58;52;37;116
52;135;117;36;113;107
53;103;124;91;70;108
54;25;97;110;26;31
55;99;84;61;42;87
56;123;101;13;92;80
57;5;69;26;35;121
58;32;18;130;43;12
59;31;62;80;30;128
60;69;68;27;24;22
61;31;106;133;56;124
62;106;2;130;79;26
63;76;90;62;86;91
64;133;31;40;109;77
65;115;121;110;114;84
66;116;56;91;39;58
67;116;122;11;118;114
68;99;38;5;29;117
69;96;54;74;92;90
70;111;2;86;89;69
71;110;57;40;124;92
72;88;10;80;1;87
73;135;12;3;80;115
74;61;28;51;12;97
75;121;24;106;52;115
76;79;43;65;83;47
77;80;110;4;65;72
78;45;65;28;129;82
79;13;37;34;80;58
80;39;134;44;23;42
81;89;34;76;17;15
82;39;97;83;111;47
83;34;124;107;93;81
84;9;73;19;60;133
85;19;131;66;24;73
86;34;83;41;31;13
87;26;103;110;29;93
88;10;120;64;92;13
89;9;134;90;8;105
90;104;101;99;88;92
91;19;4;59;109;122
92;51;131;118;119;5
93;58;1;115;51;85
94;69;108;14;77;9
95;7;85;23;45;108
96;30;127;91;120;80
97;63;124;70;115;51
98;68;72;35;66;39
99;118;36;128;88;23
100;81;99;60;65;128
101;103;36;34;47;129
102;3;77;122;92;55
103;22;54;118;39;38
104;88;4;34;100;103
105;115;123;124;131;22
106;99;105;80;111;101
107;93;69;27;118;79
108;114;113;131;49;78
109;97;116;48;41;36
110;22;65;93;122;66
111;89;48;117;4;66
112;37;87;116;79;35
113;4;16;78;132;76
114;53;63;83;92;52
115;34;109;85;74;117
116;57;126;64;13;135
117;78;121;3;56;29
118;69;126;70;95;52
119;3;61;124;120;91
120;8;9;4;68;119
121;113;124;39;88;120
122;41;43;62;113;125
123;21;37;58;56;27
124;59;33;95;114;116
125;5;1;69;98;59
126;68;114;105;59;39
127;68;112;90;80;7
128;124;25;11;121;99
129;87;49;60;21;92
130;110;40;125;49;83
131;74;7;66;19;81
132;78;114;42;49;74
133;100;11;45;42;110
134;135;15;31;127;2
135;103;63;129;12;56

[SEPARACIONES]
estudiante_i;estudiante_j
7;30
7;85
9;104
12;65
14;134
21;104
22;28
22;38
22;54
23;53
23;65
26;76
27;37
29;96
32;42
34;53
37;91
41;130
42;72
43;91
46;54
55;81
56;57
56;72
59;127
63;88
67;82
69;89
70;85
83;129
84;118
92;127
94;106
121;129

[NOTAS]
generacion=aleatoria_controlada
preferencias_por_estudiante=P_fijo
genero=balanceado_dentro_de_cada_curso_de_origen
criterios_perfil=sorteados_de_forma_independiente
separaciones=aprox_N_div_4
estado=instancia_de_experimento
pesos_funcion_objetivo=no_incluidos_en_la_instancia
factibilidad=se_uso_una_asignacion_testigo_solo_para_generar_la_instancia
